"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","681"
"Male","576"
"Aathpariya",""
"Female","3243"
"Male","2653"
"Amat",""
"Female","674"
"Male","703"
"Badhaee",""
"Female","1752"
"Male","1902"
"Badi",""
"Female","1494"
"Male","1450"
"Bahing",""
"Female","1493"
"Male","1258"
"Bangali",""
"Female","4860"
"Male","5374"
"Bantaba",""
"Female","2139"
"Male","1832"
"Bantar/Sardar",""
"Female","17143"
"Male","17021"
"Baraee",""
"Female","1523"
"Male","1589"
"Bhote",""
"Female","2607"
"Male","2430"
"Bin",""
"Female","1010"
"Male","984"
"Bote",""
"Female","143"
"Male","133"
"Brahman - Hill",""
"Female","288345"
"Male","254941"
"Brahman - Tarai",""
"Female","4576"
"Male","4681"
"Brahmu/ Baramo",""
"Female","72"
"Male","75"
"Byasi/Sauka",""
"Female","107"
"Male","116"
"Chamar/ Harijan/ Ram",""
"Female","7038"
"Male","6835"
"Chamling",""
"Female","3066"
"Male","2615"
"Chepang /Praja",""
"Female","131"
"Male","138"
"Chhetri",""
"Female","355163"
"Male","306005"
"Dalit Others",""
"Female","1837"
"Male","1705"
"Damai/Dholi",""
"Female","43586"
"Male","37008"
"Danuwar",""
"Female","7915"
"Male","6833"
"Darai",""
"Female","22"
"Male","20"
"Dev",""
"Female","278"
"Male","321"
"Dhandi",""
"Female","17"
"Male","14"
"Dhanuk",""
"Female","12889"
"Male","13634"
"Dhimal",""
"Female","13471"
"Male","11342"
"Dhobi",""
"Female","1053"
"Male","1106"
"Dhunia",""
"Female","114"
"Male","114"
"Dom",""
"Female","1524"
"Male","1513"
"Dusadh/ Pasawan/ Pasi",""
"Female","5399"
"Male","5628"
"Foreigner",""
"Female","208"
"Male","223"
"Gaderi/Bhedihar",""
"Female","1295"
"Male","1297"
"Gaine",""
"Female","114"
"Male","105"
"Gangai",""
"Female","18362"
"Male","18121"
"Ghale",""
"Female","415"
"Male","360"
"Gharti/Bhujel",""
"Female","19397"
"Male","17326"
"Gurung",""
"Female","33386"
"Male","28449"
"Hajam/Thakur",""
"Female","6876"
"Male","7198"
"Halkhor",""
"Female","114"
"Male","113"
"Halwai",""
"Female","9376"
"Male","9731"
"Hayu",""
"Female","37"
"Male","30"
"Hyolmo",""
"Female","712"
"Male","630"
"Janajati Others",""
"Female","278"
"Male","271"
"Jhangad/ Dhagar",""
"Female","16440"
"Male","15195"
"Jirel",""
"Female","16"
"Male","14"
"Kahar",""
"Female","509"
"Male","534"
"Kalar",""
"Female","223"
