"Population by Mother tongue","Number"
"Achhami",""
"Female","13"
"Male","9"
"Angika",""
"Female","9263"
"Male","9277"
"Assami",""
"Female","8"
"Male","9"
"Athpariya",""
"Female","2997"
"Male","2459"
"Avadhi",""
"Female","749"
"Male","691"
"Bahing",""
"Female","5928"
"Male","5060"
"Bajjika",""
"Female","0"
"Male","12"
"Bangla",""
"Female","6755"
"Male","7216"
"Bantawa",""
"Female","69242"
"Male","61455"
"Baram",""
"Female","6"
"Male","5"
"Belhare",""
"Female","85"
"Male","80"
"Bhojpuri",""
"Female","8260"
"Male","8779"
"Bhujel",""
"Female","9088"
"Male","8259"
"Bote",""
"Female","357"
"Male","343"
"Byansi",""
"Female","55"
"Male","51"
"Chamling",""
"Female","39720"
"Male","35162"
"Chepang",""
"Female","76"
"Male","58"
"Chhiling",""
"Female","1053"
"Male","947"
"Chhintang",""
"Female","1847"
"Male","1844"
"Danuwar",""
"Female","4767"
"Male","4119"
"Dhimal",""
"Female","10177"
"Male","8537"
"Doteli",""
"Female","335"
"Male","252"
"Dumi",""
"Female","3956"
"Male","3428"
"Dungmali",""
"Female","3345"
"Male","2807"
"English",""
"Female","23"
"Male","35"
"Ganagai",""
"Female","1658"
"Male","1581"
"Ghale",""
"Female","158"
"Male","150"
"Gurung",""
"Female","18867"
"Male","16151"
"Hariyanwi",""
"Female","376"
"Male","374"
"Hayu/Vayu",""
"Female","14"
"Male","15"
"Hindi",""
"Female","5474"
"Male","6770"
"Hyolmo/Yholmo",""
"Female","353"
"Male","298"
"Jero/Jerung",""
"Female","884"
"Male","735"
"Kagate",""
"Female","39"
"Male","37"
"Khaling",""
"Female","7197"
"Male","6811"
"Khariya",""
"Female","109"
"Male","111"
"Khash",""
"Female","202"
"Male","166"
"Kisan",""
"Female","595"
"Male","563"
"Koche",""
"Female","1015"
"Male","1057"
"Koyee",""
"Female","606"
"Male","555"
"Kuki",""
"Female","4"
"Male","7"
"Kulung",""
"Female","16788"
"Male","15748"
"Kumal",""
"Female","364"
"Male","369"
"Kurmali",""
"Female","107"
"Male","107"
"Lapcha",""
"Female","1376"
"Male","1466"
"Lhomi",""
"Female","315"
"Male","289"
"Limbu",""
"Female","177129"
"Male","153268"
"Lingkhim",""
"Female","37"
"Male","28"
"Lohorung",""
"Female","1910"
"Male","1651"
"Magahi",""
"Female","2219"
"Male","2240"
"Magar",""
"Female","77997"
"Male","67293"
"Maithili",""
"Female","246386"
"Male","257942"
"Majhi",""
"Female","3782"
"Male","3424"
"Malpande",""
"Female","96"
"Male","124"
"Meche",""
"Female","2090"
"Male","1778"
"Mewahang",""
"Female","2287"
"Male","2152"
"Musalman",""
"Female","195"
"Male","187"
"Nachhiring",""
"Female","4957"
"Male","4763"
"Nepali",""
"Female","1032491"
"Male","899902"
"Newar",""
"Female","40435"
"Male","36171"
"Not Reported",""
"Female","6819"
"Male","6286"
"Oriya",""
"Female","20"
"Male","27"
"Others",""
"Female","9969"
"Male","9179"
"Pahari",""
"Female","9"
"Male","5"
"Phangduwali",""
"Female","163"
"Male","127"
"Puma",""
"Female","3421"
"Male","3108"
"Punjabi",""
"Female","20"
"Male","25"
"Rai",""
"Female","64015"
"Male","55447"
"Rajbanshi",""
"Female","62057"
"Male","58865"
"Rajsthani",""
"Female","5602"
"Male","6035"
"Sadhani",""
"Female","7"
"Male","5"
"Sam",""
"Female","194"
"Male","181"
"Sampang",""
"Female","9589"
"Male","8283"
"Sanskrit",""
"Female","516"
"Male","467"
"Santhali",""
"Female","24755"
"Male","24041"
"Sherpa",""
"Female","35193"
"Male","31491"
"Sign Language",""
"Female","232"
"Male","248"
"Sindhi",""
"Female","213"
"Male","196"
"Sunuwar",""
"Female","7770"
"Male","7052"
"Tajpuriya",""
"Female","9580"
"Male","8918"
"Tamang",""
"Female","94310"
"Male","82270"
"Thami",""
"Female","660"
"Male","656"
"Tharu",""
"Female","92494"
"Male","83575"
"Thulung",""
"Female","10296"
"Male","9560"
"Tibetan",""
"Female","22"
"Male","31"
"Tilung",""
"Female","754"
"Male","614"
"Uranw/Urau",""
"Female","15057"
"Male","13911"
"Urdu",""
"Female","62800"
"Male","61415"
"Waling/Walung",""
"Female","528"
"Male","563"
"Wambule",""
"Female","6397"
"Male","5698"
"Yakkha",""
"Female","9310"
"Male","7965"
"Yamphu/Yamphe",""
"Female","4700"
"Male","4382"
