"Population by Single Year of Age","Number"
"0",""
"Female","257"
"Male","220"
"1",""
"Female","201"
"Male","192"
"10",""
"Female","400"
"Male","401"
"11",""
"Female","275"
"Male","289"
"12",""
"Female","434"
"Male","427"
"13",""
"Female","312"
"Male","299"
"14",""
"Female","334"
"Male","315"
"15",""
"Female","288"
"Male","263"
"16",""
"Female","308"
"Male","250"
"17",""
"Female","236"
"Male","173"
"18",""
"Female","316"
"Male","268"
"19",""
"Female","157"
"Male","139"
"2",""
"Female","317"
"Male","309"
"20",""
"Female","264"
"Male","207"
"21",""
"Female","217"
"Male","153"
"22",""
"Female","254"
"Male","200"
"23",""
"Female","196"
"Male","151"
"24",""
"Female","193"
"Male","135"
"25",""
"Female","211"
"Male","191"
"26",""
"Female","183"
"Male","148"
"27",""
"Female","146"
"Male","105"
"28",""
"Female","198"
"Male","174"
"29",""
"Female","107"
"Male","74"
"3",""
"Female","330"
"Male","325"
"30",""
"Female","229"
"Male","175"
"31",""
"Female","76"
"Male","63"
"32",""
"Female","145"
"Male","130"
"33",""
"Female","118"
"Male","83"
"34",""
"Female","93"
"Male","65"
"35",""
"Female","231"
"Male","202"
"36",""
"Female","99"
"Male","94"
"37",""
"Female","82"
"Male","68"
"38",""
"Female","129"
"Male","115"
"39",""
"Female","56"
"Male","48"
"4",""
"Female","359"
"Male","378"
"40",""
"Female","229"
"Male","173"
"41",""
"Female","73"
"Male","66"
"42",""
"Female","104"
"Male","95"
"43",""
"Female","69"
"Male","52"
"44",""
"Female","69"
"Male","48"
"45",""
"Female","147"
"Male","153"
"46",""
"Female","54"
"Male","55"
"47",""
"Female","49"
"Male","35"
"48",""
"Female","95"
"Male","96"
"49",""
"Female","52"
"Male","34"
"5",""
"Female","371"
"Male","345"
"50",""
"Female","179"
"Male","151"
"51",""
"Female","32"
"Male","42"
"52",""
"Female","51"
"Male","70"
"53",""
"Female","31"
"Male","37"
"54",""
"Female","21"
"Male","40"
"55",""
"Female","97"
"Male","99"
"56",""
"Female","35"
"Male","51"
"57",""
"Female","35"
"Male","30"
"58",""
"Female","52"
"Male","40"
"59",""
"Female","34"
"Male","28"
"6",""
"Female","378"
"Male","361"
"60",""
"Female","141"
"Male","123"
"61",""
"Female","35"
"Male","41"
"62",""
"Female","47"
"Male","43"
"63",""
"Female","18"
"Male","32"
"64",""
"Female","22"
"Male","20"
"65",""
"Female","72"
"Male","59"
"66",""
"Female","18"
"Male","22"
"67",""
"Female","20"
"Male","18"
"68",""
"Female","29"
"Male","37"
"69",""
"Female","16"
"Male","15"
"7",""
"Female","352"
"Male","304"
"70",""
"Female","51"
"Male","49"
"71",""
"Female","8"
"Male","12"
"72",""
"Female","20"
"Male","30"
"73",""
"Female","6"
"Male","9"
"74",""
"Female","3"
"Male","3"
"75",""
"Female","16"
"Male","14"
"76",""
"Female","7"
"Male","10"
"77",""
"Female","2"
"Male","8"
"78",""
"Female","3"
"Male","14"
"79",""
"Female","4"
"Male","5"
"8",""
"Female","405"
"Male","388"
"80",""
"Female","16"
"Male","10"
"81",""
"Female","3"
"Male","5"
"82",""
"Female","2"
"Male","5"
"83",""
"Female","2"
"Male","1"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","10"
"Male","13"
"9",""
"Female","324"
"Male","312"
