"Population by Single Year of Age","Number"
"0",""
"Female","341"
"Male","332"
"1",""
"Female","300"
"Male","330"
"10",""
"Female","475"
"Male","508"
"11",""
"Female","423"
"Male","417"
"12",""
"Female","547"
"Male","557"
"13",""
"Female","442"
"Male","492"
"14",""
"Female","500"
"Male","453"
"15",""
"Female","446"
"Male","408"
"16",""
"Female","450"
"Male","364"
"17",""
"Female","393"
"Male","329"
"18",""
"Female","396"
"Male","316"
"19",""
"Female","289"
"Male","214"
"2",""
"Female","345"
"Male","335"
"20",""
"Female","322"
"Male","199"
"21",""
"Female","238"
"Male","171"
"22",""
"Female","375"
"Male","198"
"23",""
"Female","229"
"Male","168"
"24",""
"Female","227"
"Male","139"
"25",""
"Female","358"
"Male","165"
"26",""
"Female","232"
"Male","140"
"27",""
"Female","234"
"Male","157"
"28",""
"Female","226"
"Male","168"
"29",""
"Female","164"
"Male","141"
"3",""
"Female","314"
"Male","355"
"30",""
"Female","293"
"Male","178"
"31",""
"Female","133"
"Male","104"
"32",""
"Female","236"
"Male","151"
"33",""
"Female","134"
"Male","105"
"34",""
"Female","139"
"Male","102"
"35",""
"Female","315"
"Male","229"
"36",""
"Female","141"
"Male","118"
"37",""
"Female","153"
"Male","135"
"38",""
"Female","174"
"Male","146"
"39",""
"Female","121"
"Male","115"
"4",""
"Female","360"
"Male","392"
"40",""
"Female","360"
"Male","260"
"41",""
"Female","106"
"Male","102"
"42",""
"Female","171"
"Male","169"
"43",""
"Female","137"
"Male","116"
"44",""
"Female","115"
"Male","99"
"45",""
"Female","241"
"Male","216"
"46",""
"Female","106"
"Male","98"
"47",""
"Female","128"
"Male","132"
"48",""
"Female","131"
"Male","144"
"49",""
"Female","86"
"Male","107"
"5",""
"Female","379"
"Male","386"
"50",""
"Female","214"
"Male","202"
"51",""
"Female","74"
"Male","93"
"52",""
"Female","109"
"Male","119"
"53",""
"Female","78"
"Male","99"
"54",""
"Female","63"
"Male","62"
"55",""
"Female","135"
"Male","112"
"56",""
"Female","60"
"Male","82"
"57",""
"Female","84"
"Male","82"
"58",""
"Female","98"
"Male","86"
"59",""
"Female","63"
"Male","69"
"6",""
"Female","422"
"Male","430"
"60",""
"Female","162"
"Male","161"
"61",""
"Female","66"
"Male","83"
"62",""
"Female","82"
"Male","78"
"63",""
"Female","60"
"Male","50"
"64",""
"Female","44"
"Male","48"
"65",""
"Female","107"
"Male","74"
"66",""
"Female","30"
"Male","39"
"67",""
"Female","67"
"Male","74"
"68",""
"Female","44"
"Male","63"
"69",""
"Female","33"
"Male","27"
"7",""
"Female","427"
"Male","417"
"70",""
"Female","93"
"Male","71"
"71",""
"Female","26"
"Male","35"
"72",""
"Female","39"
"Male","53"
"73",""
"Female","24"
"Male","31"
"74",""
"Female","13"
"Male","20"
"75",""
"Female","48"
"Male","35"
"76",""
"Female","16"
"Male","16"
"77",""
"Female","36"
"Male","33"
"78",""
"Female","28"
"Male","41"
"79",""
"Female","9"
"Male","7"
"8",""
"Female","423"
"Male","446"
"80",""
"Female","32"
"Male","33"
"81",""
"Female","6"
"Male","9"
"82",""
"Female","16"
"Male","12"
"83",""
"Female","7"
"Male","13"
"84",""
"Female","11"
"Male","11"
"85",""
"Female","58"
"Male","55"
"9",""
"Female","400"
"Male","417"
