"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","312"
"Male","347"
"","659"
"Bin",""
"Female","92"
"Male","93"
"","185"
"Brahman - Hill",""
"Female","123"
"Male","142"
"","265"
"Brahman - Tarai",""
"Female","20"
"Male","32"
"","52"
"Chamar/ Harijan/ Ram",""
"Female","540"
"Male","511"
"","1051"
"Chhetri",""
"Female","2"
"Male","12"
"","14"
"Dhanuk",""
"Female","36"
"Male","40"
"","76"
"Dhobi",""
"Female","388"
"Male","406"
"","794"
"Dom",""
"Female","25"
"Male","26"
"","51"
"Dusadh/ Pasawan/ Pasi",""
"Female","407"
"Male","435"
"","842"
"Gaderi/Bhedihar",""
"Female","28"
"Male","29"
"","57"
"Hajam/Thakur",""
"Female","265"
"Male","257"
"","522"
"Kahar",""
"Female","14"
"Male","6"
"","20"
"Kalwar",""
"Female","531"
"Male","605"
"","1136"
"Kanu",""
"Female","431"
"Male","472"
"","903"
"Kathabaniyan",""
"Female","12"
"Male","21"
"","33"
"Kayastha",""
"Female","10"
"Male","8"
"","18"
"Koiri/Kushwaha",""
"Female","322"
"Male","360"
"","682"
"Kumal",""
"Female","15"
"Male","18"
"","33"
"Kumhar",""
"Female","436"
"Male","482"
"","918"
"Kurmi",""
"Female","2529"
"Male","2640"
"","5169"
"Lohar",""
"Female","421"
"Male","475"
"","896"
"Mali",""
"Female","33"
"Male","42"
"","75"
"Mallaha",""
"Female","286"
"Male","288"
"","574"
"Musahar",""
"Female","102"
"Male","116"
"","218"
"Musalman",""
"Female","7564"
"Male","7735"
"","15299"
"Natuwa",""
"Female","5"
"Male","7"
"","12"
"Nuniya",""
"Female","646"
"Male","708"
"","1354"
"Others",""
"Female","24"
"Male","13"
"","37"
"Rajput",""
"Female","173"
"Male","192"
"","365"
"Sanyasi/Dasnami",""
"Female","134"
"Male","118"
"","252"
"Sonar",""
"Female","120"
"Male","117"
"","237"
"Tatma/Tatwa",""
"Female","233"
"Male","263"
"","496"
"Teli",""
"Female","843"
"Male","923"
"","1766"
"Terai Others",""
"Female","35"
"Male","35"
"","70"
"Yadav",""
"Female","1071"
"Male","1218"
"","2289"
"Yakkha",""
"Female","16"
"Male","17"
"","33"
