"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","104"
"Male","114"
"Bantar/Sardar",""
"Female","456"
"Male","416"
"Baraee",""
"Female","123"
"Male","131"
"Brahman - Hill",""
"Female","283"
"Male","288"
"Brahman - Tarai",""
"Female","50"
"Male","42"
"Byasi/Sauka",""
"Female","5"
"Male","8"
"Chamar/ Harijan/ Ram",""
"Female","697"
"Male","647"
"Chhetri",""
"Female","103"
"Male","118"
"Dev",""
"Female","11"
"Male","11"
"Dhanuk",""
"Female","1888"
"Male","1956"
"Dhobi",""
"Female","230"
"Male","253"
"Dom",""
"Female","22"
"Male","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","412"
"Male","376"
"Hajam/Thakur",""
"Female","256"
"Male","232"
"Halwai",""
"Female","147"
"Male","164"
"Kathabaniyan",""
"Female","241"
"Male","263"
"Kewat",""
"Female","394"
"Male","377"
"Khatwe",""
"Female","1132"
"Male","1080"
"Koiri/Kushwaha",""
"Female","42"
"Male","48"
"Kumhar",""
"Female","122"
"Male","123"
"Kurmi",""
"Female","77"
"Male","60"
"Lepcha",""
"Female","14"
"Male","21"
"Mali",""
"Female","46"
"Male","50"
"Mallaha",""
"Female","209"
"Male","222"
"Musahar",""
"Female","868"
"Male","867"
"Musalman",""
"Female","1537"
"Male","1264"
"Nuniya",""
"Female","58"
"Male","65"
"Others",""
"Female","36"
"Male","16"
"Rajdhob",""
"Female","574"
"Male","653"
"Sanyasi/Dasnami",""
"Female","53"
"Male","46"
"Sarki",""
"Female","12"
"Male","13"
"Sudhi",""
"Female","32"
"Male","36"
"Sunuwar",""
"Female","14"
"Male","18"
"Tatma/Tatwa",""
"Female","121"
"Male","123"
"Teli",""
"Female","724"
"Male","751"
"Terai Others",""
"Female","270"
"Male","326"
"Tharu",""
"Female","62"
"Male","60"
"Undefined Others",""
"Female","38"
"Male","39"
"Yadav",""
"Female","2864"
"Male","2915"
