"Population by Single Year of Age","Number"
"0",""
"Female","233"
"Male","221"
"1",""
"Female","197"
"Male","211"
"10",""
"Female","326"
"Male","316"
"11",""
"Female","218"
"Male","267"
"12",""
"Female","305"
"Male","296"
"13",""
"Female","271"
"Male","243"
"14",""
"Female","276"
"Male","264"
"15",""
"Female","263"
"Male","210"
"16",""
"Female","229"
"Male","189"
"17",""
"Female","185"
"Male","167"
"18",""
"Female","248"
"Male","228"
"19",""
"Female","152"
"Male","132"
"2",""
"Female","252"
"Male","230"
"20",""
"Female","215"
"Male","134"
"21",""
"Female","144"
"Male","105"
"22",""
"Female","197"
"Male","151"
"23",""
"Female","139"
"Male","105"
"24",""
"Female","170"
"Male","113"
"25",""
"Female","188"
"Male","126"
"26",""
"Female","168"
"Male","119"
"27",""
"Female","129"
"Male","100"
"28",""
"Female","169"
"Male","138"
"29",""
"Female","72"
"Male","63"
"3",""
"Female","264"
"Male","275"
"30",""
"Female","188"
"Male","156"
"31",""
"Female","70"
"Male","63"
"32",""
"Female","142"
"Male","118"
"33",""
"Female","95"
"Male","87"
"34",""
"Female","81"
"Male","96"
"35",""
"Female","202"
"Male","171"
"36",""
"Female","119"
"Male","97"
"37",""
"Female","71"
"Male","70"
"38",""
"Female","102"
"Male","102"
"39",""
"Female","52"
"Male","52"
"4",""
"Female","277"
"Male","308"
"40",""
"Female","159"
"Male","156"
"41",""
"Female","56"
"Male","57"
"42",""
"Female","96"
"Male","91"
"43",""
"Female","58"
"Male","64"
"44",""
"Female","46"
"Male","51"
"45",""
"Female","115"
"Male","120"
"46",""
"Female","55"
"Male","55"
"47",""
"Female","30"
"Male","47"
"48",""
"Female","63"
"Male","75"
"49",""
"Female","27"
"Male","37"
"5",""
"Female","275"
"Male","320"
"50",""
"Female","109"
"Male","79"
"51",""
"Female","28"
"Male","44"
"52",""
"Female","49"
"Male","61"
"53",""
"Female","39"
"Male","34"
"54",""
"Female","46"
"Male","33"
"55",""
"Female","76"
"Male","78"
"56",""
"Female","33"
"Male","50"
"57",""
"Female","26"
"Male","39"
"58",""
"Female","32"
"Male","49"
"59",""
"Female","37"
"Male","28"
"6",""
"Female","282"
"Male","306"
"60",""
"Female","88"
"Male","65"
"61",""
"Female","36"
"Male","39"
"62",""
"Female","45"
"Male","37"
"63",""
"Female","38"
"Male","32"
"64",""
"Female","20"
"Male","22"
"65",""
"Female","95"
"Male","53"
"66",""
"Female","19"
"Male","23"
"67",""
"Female","20"
"Male","27"
"68",""
"Female","36"
"Male","33"
"69",""
"Female","16"
"Male","19"
"7",""
"Female","260"
"Male","286"
"70",""
"Female","51"
"Male","39"
"71",""
"Female","12"
"Male","14"
"72",""
"Female","16"
"Male","23"
"73",""
"Female","22"
"Male","31"
"74",""
"Female","7"
"Male","16"
"75",""
"Female","18"
"Male","24"
"76",""
"Female","9"
"Male","11"
"77",""
"Female","7"
"Male","4"
"78",""
"Female","10"
"Male","11"
"79",""
"Female","7"
"Male","3"
"8",""
"Female","317"
"Male","273"
"80",""
"Female","9"
"Male","8"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","10"
"Male","8"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","20"
"Male","16"
"9",""
"Female","244"
"Male","225"
