"Population by Single Year of Age","Number"
"0",""
"Female","340"
"Male","368"
"1",""
"Female","305"
"Male","282"
"10",""
"Female","795"
"Male","790"
"11",""
"Female","446"
"Male","331"
"12",""
"Female","693"
"Male","688"
"13",""
"Female","443"
"Male","446"
"14",""
"Female","554"
"Male","538"
"15",""
"Female","461"
"Male","448"
"16",""
"Female","461"
"Male","467"
"17",""
"Female","294"
"Male","271"
"18",""
"Female","405"
"Male","449"
"19",""
"Female","210"
"Male","231"
"2",""
"Female","472"
"Male","480"
"20",""
"Female","525"
"Male","355"
"21",""
"Female","237"
"Male","185"
"22",""
"Female","407"
"Male","347"
"23",""
"Female","266"
"Male","188"
"24",""
"Female","301"
"Male","181"
"25",""
"Female","665"
"Male","586"
"26",""
"Female","276"
"Male","200"
"27",""
"Female","264"
"Male","200"
"28",""
"Female","541"
"Male","361"
"29",""
"Female","118"
"Male","105"
"3",""
"Female","540"
"Male","527"
"30",""
"Female","722"
"Male","605"
"31",""
"Female","104"
"Male","82"
"32",""
"Female","405"
"Male","294"
"33",""
"Female","171"
"Male","90"
"34",""
"Female","196"
"Male","94"
"35",""
"Female","592"
"Male","716"
"36",""
"Female","182"
"Male","152"
"37",""
"Female","105"
"Male","94"
"38",""
"Female","406"
"Male","203"
"39",""
"Female","70"
"Male","71"
"4",""
"Female","529"
"Male","575"
"40",""
"Female","552"
"Male","596"
"41",""
"Female","58"
"Male","78"
"42",""
"Female","255"
"Male","195"
"43",""
"Female","133"
"Male","79"
"44",""
"Female","108"
"Male","71"
"45",""
"Female","474"
"Male","590"
"46",""
"Female","78"
"Male","92"
"47",""
"Female","72"
"Male","75"
"48",""
"Female","292"
"Male","175"
"49",""
"Female","71"
"Male","39"
"5",""
"Female","655"
"Male","756"
"50",""
"Female","467"
"Male","535"
"51",""
"Female","50"
"Male","74"
"52",""
"Female","134"
"Male","132"
"53",""
"Female","105"
"Male","46"
"54",""
"Female","77"
"Male","48"
"55",""
"Female","332"
"Male","456"
"56",""
"Female","80"
"Male","73"
"57",""
"Female","63"
"Male","95"
"58",""
"Female","226"
"Male","134"
"59",""
"Female","62"
"Male","45"
"6",""
"Female","601"
"Male","677"
"60",""
"Female","442"
"Male","477"
"61",""
"Female","62"
"Male","67"
"62",""
"Female","124"
"Male","100"
"63",""
"Female","86"
"Male","39"
"64",""
"Female","30"
"Male","34"
"65",""
"Female","287"
"Male","374"
"66",""
"Female","34"
"Male","27"
"67",""
"Female","23"
"Male","24"
"68",""
"Female","89"
"Male","87"
"69",""
"Female","24"
"Male","21"
"7",""
"Female","595"
"Male","635"
"70",""
"Female","236"
"Male","256"
"71",""
"Female","19"
"Male","31"
"72",""
"Female","50"
"Male","46"
"73",""
"Female","24"
"Male","14"
"74",""
"Female","9"
"Male","14"
"75",""
"Female","92"
"Male","120"
"76",""
"Female","9"
"Male","9"
"77",""
"Female","2"
"Male","6"
"78",""
"Female","24"
"Male","7"
"79",""
"Female","8"
"Male","2"
"8",""
"Female","779"
"Male","800"
"80",""
"Female","46"
"Male","52"
"81",""
"Female","9"
"Male","7"
"82",""
"Female","5"
"Male","3"
"83",""
"Female","1"
"Male","4"
"84",""
"Female","2"
"Male","0"
"85",""
"Female","49"
"Male","31"
"9",""
"Female","462"
"Male","417"
