"Population by Caste Ethinicity","Number"
"Badi",""
"Female","19"
"Male","19"
"","38"
"Bangali",""
"Female","6"
"Male","12"
"","18"
"Bhote",""
"Female","10"
"Male","6"
"","16"
"Brahman - Hill",""
"Female","3761"
"Male","3437"
"","7198"
"Brahman - Tarai",""
"Female","13"
"Male","13"
"","26"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","4"
"","11"
"Chepang /Praja",""
"Female","59"
"Male","43"
"","102"
"Chhetri",""
"Female","2822"
"Male","2591"
"","5413"
"Dalit Others",""
"Female","105"
"Male","81"
"","186"
"Damai/Dholi",""
"Female","129"
"Male","118"
"","247"
"Danuwar",""
"Female","1490"
"Male","1461"
"","2951"
"Dusadh/ Pasawan/ Pasi",""
"Female","11"
"Male","13"
"","24"
"Gharti/Bhujel",""
"Female","37"
"Male","31"
"","68"
"Gurung",""
"Female","38"
"Male","48"
"","86"
"Hajam/Thakur",""
"Female","46"
"Male","51"
"","97"
"Kalwar",""
"Female","48"
"Male","58"
"","106"
"Kami",""
"Female","343"
"Male","317"
"","660"
"Kanu",""
"Female","22"
"Male","22"
"","44"
"Kathabaniyan",""
"Female","35"
"Male","37"
"","72"
"Kayastha",""
"Female","7"
"Male","5"
"","12"
"Koiri/Kushwaha",""
"Female","12"
"Male","14"
"","26"
"Kumhar",""
"Female","13"
"Male","12"
"","25"
"Kurmi",""
"Female","6"
"Male","10"
"","16"
"Limbu",""
"Female","14"
"Male","16"
"","30"
"Magar",""
"Female","981"
"Male","855"
"","1836"
"Majhi",""
"Female","288"
"Male","304"
"","592"
"Mallaha",""
"Female","6"
"Male","8"
"","14"
"Musalman",""
"Female","106"
"Male","125"
"","231"
"Newar",""
"Female","706"
"Male","672"
"","1378"
"Nuniya",""
"Female","10"
"Male","18"
"","28"
"Others",""
"Female","47"
"Male","51"
"","98"
"Pahari",""
"Female","25"
"Male","32"
"","57"
"Rai",""
"Female","188"
"Male","174"
"","362"
"Sanyasi/Dasnami",""
"Female","65"
"Male","58"
"","123"
"Sarki",""
"Female","12"
"Male","17"
"","29"
"Sonar",""
"Female","57"
"Male","37"
"","94"
"Sunuwar",""
"Female","27"
"Male","24"
"","51"
"Tamang",""
"Female","6560"
"Male","6007"
"","12567"
"Tatma/Tatwa",""
"Female","4"
"Male","7"
"","11"
"Teli",""
"Female","23"
"Male","29"
"","52"
"Terai Others",""
"Female","11"
"Male","21"
"","32"
"Tharu",""
"Female","93"
"Male","106"
"","199"
"Undefined Others",""
"Female","8"
"Male","7"
"","15"
"Yadav",""
"Female","39"
"Male","55"
"","94"
