"Population by Single Year of Age","Number"
"0",""
"Female","284"
"Male","311"
"1",""
"Female","264"
"Male","273"
"10",""
"Female","421"
"Male","456"
"11",""
"Female","398"
"Male","419"
"12",""
"Female","450"
"Male","504"
"13",""
"Female","457"
"Male","411"
"14",""
"Female","483"
"Male","434"
"15",""
"Female","486"
"Male","422"
"16",""
"Female","453"
"Male","373"
"17",""
"Female","428"
"Male","361"
"18",""
"Female","406"
"Male","314"
"19",""
"Female","387"
"Male","228"
"2",""
"Female","297"
"Male","315"
"20",""
"Female","340"
"Male","206"
"21",""
"Female","381"
"Male","175"
"22",""
"Female","404"
"Male","190"
"23",""
"Female","309"
"Male","135"
"24",""
"Female","369"
"Male","133"
"25",""
"Female","359"
"Male","139"
"26",""
"Female","339"
"Male","158"
"27",""
"Female","311"
"Male","142"
"28",""
"Female","311"
"Male","165"
"29",""
"Female","226"
"Male","90"
"3",""
"Female","303"
"Male","334"
"30",""
"Female","392"
"Male","133"
"31",""
"Female","210"
"Male","108"
"32",""
"Female","257"
"Male","131"
"33",""
"Female","173"
"Male","85"
"34",""
"Female","169"
"Male","79"
"35",""
"Female","349"
"Male","144"
"36",""
"Female","204"
"Male","84"
"37",""
"Female","178"
"Male","90"
"38",""
"Female","180"
"Male","94"
"39",""
"Female","172"
"Male","92"
"4",""
"Female","354"
"Male","361"
"40",""
"Female","342"
"Male","164"
"41",""
"Female","145"
"Male","95"
"42",""
"Female","209"
"Male","121"
"43",""
"Female","140"
"Male","103"
"44",""
"Female","143"
"Male","98"
"45",""
"Female","259"
"Male","110"
"46",""
"Female","166"
"Male","90"
"47",""
"Female","165"
"Male","114"
"48",""
"Female","177"
"Male","125"
"49",""
"Female","159"
"Male","130"
"5",""
"Female","388"
"Male","438"
"50",""
"Female","285"
"Male","167"
"51",""
"Female","147"
"Male","121"
"52",""
"Female","188"
"Male","155"
"53",""
"Female","138"
"Male","127"
"54",""
"Female","131"
"Male","113"
"55",""
"Female","193"
"Male","150"
"56",""
"Female","132"
"Male","136"
"57",""
"Female","143"
"Male","142"
"58",""
"Female","127"
"Male","98"
"59",""
"Female","115"
"Male","83"
"6",""
"Female","346"
"Male","381"
"60",""
"Female","201"
"Male","160"
"61",""
"Female","147"
"Male","118"
"62",""
"Female","149"
"Male","128"
"63",""
"Female","100"
"Male","89"
"64",""
"Female","93"
"Male","99"
"65",""
"Female","155"
"Male","123"
"66",""
"Female","73"
"Male","70"
"67",""
"Female","89"
"Male","98"
"68",""
"Female","117"
"Male","122"
"69",""
"Female","56"
"Male","68"
"7",""
"Female","393"
"Male","398"
"70",""
"Female","121"
"Male","112"
"71",""
"Female","37"
"Male","83"
"72",""
"Female","78"
"Male","72"
"73",""
"Female","53"
"Male","60"
"74",""
"Female","50"
"Male","49"
"75",""
"Female","70"
"Male","66"
"76",""
"Female","40"
"Male","49"
"77",""
"Female","41"
"Male","45"
"78",""
"Female","50"
"Male","55"
"79",""
"Female","30"
"Male","29"
"8",""
"Female","392"
"Male","426"
"80",""
"Female","46"
"Male","34"
"81",""
"Female","31"
"Male","29"
"82",""
"Female","27"
"Male","28"
"83",""
"Female","18"
"Male","17"
"84",""
"Female","26"
"Male","19"
"85",""
"Female","74"
"Male","81"
"9",""
"Female","378"
"Male","376"
