"Population by Educational Attainment","Number"
"Beginners",""
"Female","165"
"Male","189"
"","354"
"Graduate and Equivalent",""
"Female","19"
"Male","89"
"","108"
"Intermediate and Equivalent",""
"Female","139"
"Male","198"
"","337"
"Level not Stated",""
"Female","27"
"Male","24"
"","51"
"Lower Secondary (Class 6-8)",""
"Female","1476"
"Male","1313"
"","2789"
"Non Formal Education",""
"Female","382"
"Male","302"
"","684"
"Others",""
"Female","0"
"Male","1"
"","1"
"Post Graduate Equivalent and Above",""
"Female","4"
"Male","19"
"","23"
"Primary Education (1-5 Class)",""
"Female","2392"
"Male","2517"
"","4909"
"Secondary Level (Class 9-10)",""
"Female","581"
"Male","682"
"","1263"
"SLC and Equivalent",""
"Female","393"
"Male","529"
"","922"
