"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","185"
"Male","184"
"","369"
"Bantar/Sardar",""
"Female","59"
"Male","50"
"","109"
"Baraee",""
"Female","60"
"Male","71"
"","131"
"Brahman - Hill",""
"Female","16"
"Male","9"
"","25"
"Brahman - Tarai",""
"Female","25"
"Male","19"
"","44"
"Chamar/ Harijan/ Ram",""
"Female","558"
"Male","480"
"","1038"
"Chhetri",""
"Female","19"
"Male","17"
"","36"
"Danuwar",""
"Female","249"
"Male","238"
"","487"
"Dhanuk",""
"Female","209"
"Male","206"
"","415"
"Dhobi",""
"Female","9"
"Male","8"
"","17"
"Dom",""
"Female","17"
"Male","19"
"","36"
"Dusadh/ Pasawan/ Pasi",""
"Female","16"
"Male","11"
"","27"
"Gaderi/Bhedihar",""
"Female","17"
"Male","14"
"","31"
"Hajam/Thakur",""
"Female","115"
"Male","106"
"","221"
"Halwai",""
"Female","146"
"Male","146"
"","292"
"Jhangad/ Dhagar",""
"Female","163"
"Male","125"
"","288"
"Kalwar",""
"Female","64"
"Male","54"
"","118"
"Kami",""
"Female","37"
"Male","46"
"","83"
"Kathabaniyan",""
"Female","33"
"Male","38"
"","71"
"Kayastha",""
"Female","18"
"Male","13"
"","31"
"Kewat",""
"Female","185"
"Male","159"
"","344"
"Khatwe",""
"Female","258"
"Male","226"
"","484"
"Koiri/Kushwaha",""
"Female","598"
"Male","533"
"","1131"
"Kumal",""
"Female","8"
"Male","12"
"","20"
"Kumhar",""
"Female","31"
"Male","26"
"","57"
"Kurmi",""
"Female","15"
"Male","7"
"","22"
"Lohar",""
"Female","29"
"Male","18"
"","47"
"Mali",""
"Female","37"
"Male","40"
"","77"
"Mallaha",""
"Female","10"
"Male","13"
"","23"
"Musahar",""
"Female","1617"
"Male","1579"
"","3196"
"Musalman",""
"Female","1057"
"Male","852"
"","1909"
"Newar",""
"Female","32"
"Male","28"
"","60"
"Others",""
"Female","25"
"Male","16"
"","41"
"Rajput",""
"Female","6"
"Male","8"
"","14"
"Sanyasi/Dasnami",""
"Female","5"
"Male","9"
"","14"
"Sudhi",""
"Female","31"
"Male","28"
"","59"
"Sunuwar",""
"Female","7"
"Male","13"
"","20"
"Tamang",""
"Female","43"
"Male","31"
"","74"
"Tatma/Tatwa",""
"Female","210"
"Male","190"
"","400"
"Teli",""
"Female","139"
"Male","135"
"","274"
"Terai Others",""
"Female","136"
"Male","105"
"","241"
"Tharu",""
"Female","213"
"Male","196"
"","409"
"Yadav",""
"Female","3359"
"Male","3225"
"","6584"
