"Population by Single Year of Age","Number"
"0",""
"Female","141"
"Male","149"
"1",""
"Female","127"
"Male","138"
"10",""
"Female","261"
"Male","271"
"11",""
"Female","226"
"Male","246"
"12",""
"Female","274"
"Male","316"
"13",""
"Female","280"
"Male","268"
"14",""
"Female","279"
"Male","251"
"15",""
"Female","276"
"Male","242"
"16",""
"Female","306"
"Male","251"
"17",""
"Female","252"
"Male","195"
"18",""
"Female","253"
"Male","205"
"19",""
"Female","187"
"Male","160"
"2",""
"Female","120"
"Male","159"
"20",""
"Female","202"
"Male","125"
"21",""
"Female","153"
"Male","113"
"22",""
"Female","202"
"Male","125"
"23",""
"Female","155"
"Male","94"
"24",""
"Female","140"
"Male","93"
"25",""
"Female","181"
"Male","108"
"26",""
"Female","154"
"Male","105"
"27",""
"Female","175"
"Male","87"
"28",""
"Female","182"
"Male","132"
"29",""
"Female","112"
"Male","76"
"3",""
"Female","173"
"Male","175"
"30",""
"Female","191"
"Male","127"
"31",""
"Female","86"
"Male","65"
"32",""
"Female","133"
"Male","99"
"33",""
"Female","98"
"Male","75"
"34",""
"Female","85"
"Male","65"
"35",""
"Female","194"
"Male","129"
"36",""
"Female","107"
"Male","77"
"37",""
"Female","77"
"Male","56"
"38",""
"Female","134"
"Male","90"
"39",""
"Female","99"
"Male","54"
"4",""
"Female","172"
"Male","209"
"40",""
"Female","240"
"Male","134"
"41",""
"Female","74"
"Male","74"
"42",""
"Female","128"
"Male","113"
"43",""
"Female","98"
"Male","69"
"44",""
"Female","108"
"Male","69"
"45",""
"Female","212"
"Male","155"
"46",""
"Female","106"
"Male","89"
"47",""
"Female","85"
"Male","74"
"48",""
"Female","124"
"Male","103"
"49",""
"Female","81"
"Male","73"
"5",""
"Female","194"
"Male","219"
"50",""
"Female","200"
"Male","155"
"51",""
"Female","77"
"Male","80"
"52",""
"Female","95"
"Male","93"
"53",""
"Female","60"
"Male","82"
"54",""
"Female","73"
"Male","69"
"55",""
"Female","121"
"Male","106"
"56",""
"Female","83"
"Male","75"
"57",""
"Female","52"
"Male","73"
"58",""
"Female","69"
"Male","73"
"59",""
"Female","73"
"Male","67"
"6",""
"Female","193"
"Male","209"
"60",""
"Female","144"
"Male","108"
"61",""
"Female","63"
"Male","49"
"62",""
"Female","61"
"Male","45"
"63",""
"Female","46"
"Male","53"
"64",""
"Female","49"
"Male","36"
"65",""
"Female","108"
"Male","76"
"66",""
"Female","49"
"Male","39"
"67",""
"Female","50"
"Male","58"
"68",""
"Female","67"
"Male","63"
"69",""
"Female","28"
"Male","41"
"7",""
"Female","220"
"Male","231"
"70",""
"Female","112"
"Male","72"
"71",""
"Female","29"
"Male","27"
"72",""
"Female","58"
"Male","49"
"73",""
"Female","51"
"Male","36"
"74",""
"Female","35"
"Male","35"
"75",""
"Female","71"
"Male","43"
"76",""
"Female","24"
"Male","23"
"77",""
"Female","35"
"Male","15"
"78",""
"Female","48"
"Male","45"
"79",""
"Female","23"
"Male","20"
"8",""
"Female","236"
"Male","193"
"80",""
"Female","51"
"Male","27"
"81",""
"Female","18"
"Male","10"
"82",""
"Female","18"
"Male","14"
"83",""
"Female","13"
"Male","19"
"84",""
"Female","19"
"Male","18"
"85",""
"Female","74"
"Male","46"
"9",""
"Female","248"
"Male","220"
