"Population by Single Year of Age","Number"
"0",""
"Female","250"
"Male","247"
"1",""
"Female","247"
"Male","258"
"10",""
"Female","529"
"Male","521"
"11",""
"Female","362"
"Male","343"
"12",""
"Female","471"
"Male","529"
"13",""
"Female","400"
"Male","377"
"14",""
"Female","443"
"Male","406"
"15",""
"Female","369"
"Male","323"
"16",""
"Female","383"
"Male","329"
"17",""
"Female","319"
"Male","240"
"18",""
"Female","410"
"Male","326"
"19",""
"Female","268"
"Male","202"
"2",""
"Female","298"
"Male","320"
"20",""
"Female","337"
"Male","234"
"21",""
"Female","241"
"Male","201"
"22",""
"Female","324"
"Male","235"
"23",""
"Female","234"
"Male","190"
"24",""
"Female","250"
"Male","184"
"25",""
"Female","329"
"Male","258"
"26",""
"Female","232"
"Male","177"
"27",""
"Female","215"
"Male","151"
"28",""
"Female","268"
"Male","229"
"29",""
"Female","102"
"Male","111"
"3",""
"Female","357"
"Male","318"
"30",""
"Female","386"
"Male","270"
"31",""
"Female","84"
"Male","75"
"32",""
"Female","208"
"Male","175"
"33",""
"Female","118"
"Male","104"
"34",""
"Female","111"
"Male","83"
"35",""
"Female","366"
"Male","308"
"36",""
"Female","110"
"Male","99"
"37",""
"Female","78"
"Male","69"
"38",""
"Female","153"
"Male","127"
"39",""
"Female","65"
"Male","57"
"4",""
"Female","373"
"Male","357"
"40",""
"Female","349"
"Male","261"
"41",""
"Female","63"
"Male","54"
"42",""
"Female","108"
"Male","107"
"43",""
"Female","66"
"Male","79"
"44",""
"Female","75"
"Male","46"
"45",""
"Female","253"
"Male","201"
"46",""
"Female","73"
"Male","62"
"47",""
"Female","64"
"Male","44"
"48",""
"Female","117"
"Male","120"
"49",""
"Female","40"
"Male","36"
"5",""
"Female","402"
"Male","428"
"50",""
"Female","276"
"Male","230"
"51",""
"Female","39"
"Male","57"
"52",""
"Female","80"
"Male","91"
"53",""
"Female","44"
"Male","47"
"54",""
"Female","43"
"Male","37"
"55",""
"Female","177"
"Male","150"
"56",""
"Female","50"
"Male","36"
"57",""
"Female","30"
"Male","51"
"58",""
"Female","65"
"Male","61"
"59",""
"Female","30"
"Male","52"
"6",""
"Female","407"
"Male","406"
"60",""
"Female","204"
"Male","192"
"61",""
"Female","59"
"Male","57"
"62",""
"Female","55"
"Male","61"
"63",""
"Female","25"
"Male","23"
"64",""
"Female","25"
"Male","26"
"65",""
"Female","113"
"Male","122"
"66",""
"Female","25"
"Male","27"
"67",""
"Female","26"
"Male","32"
"68",""
"Female","31"
"Male","60"
"69",""
"Female","19"
"Male","15"
"7",""
"Female","359"
"Male","373"
"70",""
"Female","77"
"Male","59"
"71",""
"Female","8"
"Male","12"
"72",""
"Female","25"
"Male","40"
"73",""
"Female","10"
"Male","15"
"74",""
"Female","6"
"Male","11"
"75",""
"Female","28"
"Male","20"
"76",""
"Female","5"
"Male","9"
"77",""
"Female","5"
"Male","6"
"78",""
"Female","7"
"Male","13"
"79",""
"Female","7"
"Male","10"
"8",""
"Female","388"
"Male","439"
"80",""
"Female","24"
"Male","20"
"81",""
"Female","3"
"Male","4"
"82",""
"Female","4"
"Male","5"
"83",""
"Female","0"
"Male","8"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","21"
"Male","8"
"9",""
"Female","355"
"Male","370"
