"Population by Single Year of Age","Number"
"0",""
"Female","125"
"Male","120"
"1",""
"Female","128"
"Male","112"
"10",""
"Female","198"
"Male","197"
"11",""
"Female","209"
"Male","167"
"12",""
"Female","201"
"Male","230"
"13",""
"Female","231"
"Male","210"
"14",""
"Female","246"
"Male","224"
"15",""
"Female","235"
"Male","217"
"16",""
"Female","201"
"Male","213"
"17",""
"Female","198"
"Male","189"
"18",""
"Female","188"
"Male","144"
"19",""
"Female","134"
"Male","87"
"2",""
"Female","131"
"Male","119"
"20",""
"Female","141"
"Male","77"
"21",""
"Female","131"
"Male","78"
"22",""
"Female","137"
"Male","80"
"23",""
"Female","94"
"Male","44"
"24",""
"Female","101"
"Male","56"
"25",""
"Female","89"
"Male","72"
"26",""
"Female","81"
"Male","48"
"27",""
"Female","82"
"Male","48"
"28",""
"Female","78"
"Male","48"
"29",""
"Female","50"
"Male","40"
"3",""
"Female","121"
"Male","129"
"30",""
"Female","129"
"Male","77"
"31",""
"Female","40"
"Male","42"
"32",""
"Female","104"
"Male","63"
"33",""
"Female","55"
"Male","42"
"34",""
"Female","54"
"Male","37"
"35",""
"Female","166"
"Male","96"
"36",""
"Female","75"
"Male","52"
"37",""
"Female","73"
"Male","37"
"38",""
"Female","61"
"Male","73"
"39",""
"Female","63"
"Male","59"
"4",""
"Female","165"
"Male","164"
"40",""
"Female","167"
"Male","105"
"41",""
"Female","49"
"Male","40"
"42",""
"Female","74"
"Male","67"
"43",""
"Female","50"
"Male","46"
"44",""
"Female","53"
"Male","53"
"45",""
"Female","109"
"Male","101"
"46",""
"Female","40"
"Male","50"
"47",""
"Female","63"
"Male","64"
"48",""
"Female","59"
"Male","59"
"49",""
"Female","46"
"Male","51"
"5",""
"Female","169"
"Male","159"
"50",""
"Female","130"
"Male","77"
"51",""
"Female","54"
"Male","40"
"52",""
"Female","70"
"Male","83"
"53",""
"Female","35"
"Male","37"
"54",""
"Female","51"
"Male","30"
"55",""
"Female","73"
"Male","59"
"56",""
"Female","64"
"Male","57"
"57",""
"Female","61"
"Male","57"
"58",""
"Female","43"
"Male","49"
"59",""
"Female","49"
"Male","47"
"6",""
"Female","158"
"Male","133"
"60",""
"Female","120"
"Male","90"
"61",""
"Female","45"
"Male","42"
"62",""
"Female","61"
"Male","53"
"63",""
"Female","33"
"Male","36"
"64",""
"Female","28"
"Male","47"
"65",""
"Female","58"
"Male","53"
"66",""
"Female","37"
"Male","35"
"67",""
"Female","39"
"Male","35"
"68",""
"Female","31"
"Male","46"
"69",""
"Female","20"
"Male","26"
"7",""
"Female","186"
"Male","168"
"70",""
"Female","69"
"Male","70"
"71",""
"Female","18"
"Male","27"
"72",""
"Female","27"
"Male","30"
"73",""
"Female","16"
"Male","27"
"74",""
"Female","9"
"Male","29"
"75",""
"Female","54"
"Male","27"
"76",""
"Female","11"
"Male","13"
"77",""
"Female","28"
"Male","14"
"78",""
"Female","22"
"Male","34"
"79",""
"Female","8"
"Male","12"
"8",""
"Female","146"
"Male","191"
"80",""
"Female","28"
"Male","23"
"81",""
"Female","7"
"Male","9"
"82",""
"Female","14"
"Male","11"
"83",""
"Female","7"
"Male","13"
"84",""
"Female","12"
"Male","5"
"85",""
"Female","41"
"Male","40"
"9",""
"Female","170"
"Male","169"
