"Population by Educational Attainment","Number"
"Beginners",""
"Female","3527"
"Male","4030"
"","7557"
"Graduate and Equivalent",""
"Female","5621"
"Male","9189"
"","14810"
"Intermediate and Equivalent",""
"Female","13814"
"Male","16884"
"","30698"
"Level not Stated",""
"Female","617"
"Male","647"
"","1264"
"Lower Secondary (Class 6-8)",""
"Female","17908"
"Male","21794"
"","39702"
"Non Formal Education",""
"Female","5364"
"Male","4329"
"","9693"
"Others",""
"Female","81"
"Male","108"
"","189"
"Post Graduate Equivalent and Above",""
"Female","1584"
"Male","4174"
"","5758"
"Primary Education (1-5 Class)",""
"Female","24760"
"Male","28449"
"","53209"
"Secondary Level (Class 9-10)",""
"Female","13459"
"Male","16630"
"","30089"
"SLC and Equivalent",""
"Female","14994"
"Male","19452"
"","34446"
