"Population by Single Year of Age","Number"
"0",""
"Female","195"
"Male","192"
"1",""
"Female","194"
"Male","176"
"10",""
"Female","434"
"Male","400"
"11",""
"Female","160"
"Male","128"
"12",""
"Female","305"
"Male","310"
"13",""
"Female","161"
"Male","168"
"14",""
"Female","188"
"Male","221"
"15",""
"Female","154"
"Male","229"
"16",""
"Female","171"
"Male","256"
"17",""
"Female","79"
"Male","121"
"18",""
"Female","206"
"Male","244"
"19",""
"Female","49"
"Male","79"
"2",""
"Female","249"
"Male","289"
"20",""
"Female","257"
"Male","280"
"21",""
"Female","61"
"Male","66"
"22",""
"Female","202"
"Male","177"
"23",""
"Female","158"
"Male","72"
"24",""
"Female","98"
"Male","92"
"25",""
"Female","237"
"Male","362"
"26",""
"Female","125"
"Male","103"
"27",""
"Female","77"
"Male","74"
"28",""
"Female","309"
"Male","215"
"29",""
"Female","20"
"Male","31"
"3",""
"Female","320"
"Male","303"
"30",""
"Female","300"
"Male","399"
"31",""
"Female","20"
"Male","21"
"32",""
"Female","219"
"Male","152"
"33",""
"Female","107"
"Male","45"
"34",""
"Female","61"
"Male","40"
"35",""
"Female","246"
"Male","380"
"36",""
"Female","63"
"Male","75"
"37",""
"Female","42"
"Male","38"
"38",""
"Female","200"
"Male","105"
"39",""
"Female","12"
"Male","12"
"4",""
"Female","324"
"Male","339"
"40",""
"Female","255"
"Male","370"
"41",""
"Female","8"
"Male","18"
"42",""
"Female","123"
"Male","93"
"43",""
"Female","60"
"Male","32"
"44",""
"Female","19"
"Male","23"
"45",""
"Female","171"
"Male","294"
"46",""
"Female","43"
"Male","24"
"47",""
"Female","40"
"Male","19"
"48",""
"Female","149"
"Male","76"
"49",""
"Female","20"
"Male","9"
"5",""
"Female","303"
"Male","369"
"50",""
"Female","184"
"Male","292"
"51",""
"Female","9"
"Male","14"
"52",""
"Female","90"
"Male","61"
"53",""
"Female","59"
"Male","20"
"54",""
"Female","14"
"Male","9"
"55",""
"Female","137"
"Male","225"
"56",""
"Female","21"
"Male","11"
"57",""
"Female","19"
"Male","13"
"58",""
"Female","93"
"Male","49"
"59",""
"Female","8"
"Male","8"
"6",""
"Female","333"
"Male","360"
"60",""
"Female","172"
"Male","187"
"61",""
"Female","13"
"Male","11"
"62",""
"Female","62"
"Male","51"
"63",""
"Female","45"
"Male","15"
"64",""
"Female","16"
"Male","7"
"65",""
"Female","171"
"Male","198"
"66",""
"Female","13"
"Male","9"
"67",""
"Female","20"
"Male","9"
"68",""
"Female","39"
"Male","48"
"69",""
"Female","0"
"Male","14"
"7",""
"Female","209"
"Male","201"
"70",""
"Female","101"
"Male","138"
"71",""
"Female","5"
"Male","6"
"72",""
"Female","30"
"Male","26"
"73",""
"Female","12"
"Male","8"
"74",""
"Female","1"
"Male","8"
"75",""
"Female","56"
"Male","59"
"76",""
"Female","2"
"Male","8"
"77",""
"Female","1"
"Male","0"
"78",""
"Female","3"
"Male","2"
"8",""
"Female","423"
"Male","436"
"80",""
"Female","7"
"Male","24"
"82",""
"Female","1"
"Male","2"
"85",""
"Female","8"
"Male","8"
"9",""
"Female","148"
"Male","134"
