"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","7"
"Male","4"
"Badi",""
"Female","48"
"Male","42"
"Bhote",""
"Female","40"
"Male","42"
"Bote",""
"Female","619"
"Male","533"
"Brahman - Hill",""
"Female","5407"
"Male","4092"
"Chamar/ Harijan/ Ram",""
"Female","14"
"Male","22"
"Chepang /Praja",""
"Female","592"
"Male","570"
"Chhetri",""
"Female","1558"
"Male","1211"
"Damai/Dholi",""
"Female","657"
"Male","524"
"Darai",""
"Female","251"
"Male","221"
"Dura",""
"Female","133"
"Male","103"
"Gaine",""
"Female","129"
"Male","115"
"Gharti/Bhujel",""
"Female","292"
"Male","219"
"Gurung",""
"Female","721"
"Male","601"
"Hajam/Thakur",""
"Female","4"
"Male","13"
"Kalwar",""
"Female","39"
"Male","49"
"Kami",""
"Female","2063"
"Male","1667"
"Kanu",""
"Female","38"
"Male","38"
"Kathabaniyan",""
"Female","37"
"Male","38"
"Kayastha",""
"Female","9"
"Male","8"
"Koiri/Kushwaha",""
"Female","14"
"Male","19"
"Kumal",""
"Female","76"
"Male","60"
"Kurmi",""
"Female","5"
"Male","10"
"Magar",""
"Female","613"
"Male","518"
"Majhi",""
"Female","49"
"Male","38"
"Mallaha",""
"Female","97"
"Male","75"
"Musalman",""
"Female","174"
"Male","163"
"Newar",""
"Female","206"
"Male","156"
"Others",""
"Female","37"
"Male","39"
"Rai",""
"Female","239"
"Male","213"
"Sanyasi/Dasnami",""
"Female","44"
"Male","29"
"Sarki",""
"Female","315"
"Male","251"
"Sonar",""
"Female","70"
"Male","42"
"Tamang",""
"Female","790"
"Male","742"
"Teli",""
"Female","93"
"Male","120"
"Terai Others",""
"Female","12"
"Male","12"
"Thakuri",""
"Female","72"
"Male","62"
"Tharu",""
"Female","5226"
"Male","4200"
"Undefined Others",""
"Female","9"
"Male","6"
"Yadav",""
"Female","8"
"Male","9"
