"Population by Single Year of Age","Number"
"0",""
"Female","162"
"Male","179"
"1",""
"Female","154"
"Male","181"
"10",""
"Female","250"
"Male","271"
"11",""
"Female","228"
"Male","220"
"12",""
"Female","268"
"Male","271"
"13",""
"Female","240"
"Male","234"
"14",""
"Female","242"
"Male","254"
"15",""
"Female","239"
"Male","243"
"16",""
"Female","220"
"Male","217"
"17",""
"Female","242"
"Male","244"
"18",""
"Female","243"
"Male","193"
"19",""
"Female","158"
"Male","140"
"2",""
"Female","148"
"Male","155"
"20",""
"Female","205"
"Male","210"
"21",""
"Female","198"
"Male","161"
"22",""
"Female","239"
"Male","162"
"23",""
"Female","242"
"Male","142"
"24",""
"Female","228"
"Male","160"
"25",""
"Female","222"
"Male","171"
"26",""
"Female","205"
"Male","167"
"27",""
"Female","189"
"Male","174"
"28",""
"Female","184"
"Male","168"
"29",""
"Female","132"
"Male","125"
"3",""
"Female","150"
"Male","187"
"30",""
"Female","200"
"Male","183"
"31",""
"Female","121"
"Male","88"
"32",""
"Female","156"
"Male","113"
"33",""
"Female","109"
"Male","101"
"34",""
"Female","114"
"Male","98"
"35",""
"Female","199"
"Male","152"
"36",""
"Female","121"
"Male","96"
"37",""
"Female","106"
"Male","110"
"38",""
"Female","122"
"Male","99"
"39",""
"Female","110"
"Male","66"
"4",""
"Female","214"
"Male","213"
"40",""
"Female","202"
"Male","142"
"41",""
"Female","79"
"Male","85"
"42",""
"Female","128"
"Male","94"
"43",""
"Female","95"
"Male","81"
"44",""
"Female","74"
"Male","73"
"45",""
"Female","151"
"Male","120"
"46",""
"Female","98"
"Male","95"
"47",""
"Female","116"
"Male","85"
"48",""
"Female","103"
"Male","106"
"49",""
"Female","64"
"Male","66"
"5",""
"Female","237"
"Male","242"
"50",""
"Female","138"
"Male","146"
"51",""
"Female","69"
"Male","78"
"52",""
"Female","101"
"Male","100"
"53",""
"Female","81"
"Male","79"
"54",""
"Female","74"
"Male","78"
"55",""
"Female","90"
"Male","84"
"56",""
"Female","68"
"Male","65"
"57",""
"Female","47"
"Male","72"
"58",""
"Female","79"
"Male","66"
"59",""
"Female","58"
"Male","45"
"6",""
"Female","223"
"Male","235"
"60",""
"Female","89"
"Male","95"
"61",""
"Female","40"
"Male","34"
"62",""
"Female","44"
"Male","49"
"63",""
"Female","37"
"Male","38"
"64",""
"Female","60"
"Male","39"
"65",""
"Female","69"
"Male","54"
"66",""
"Female","38"
"Male","28"
"67",""
"Female","46"
"Male","47"
"68",""
"Female","44"
"Male","60"
"69",""
"Female","32"
"Male","33"
"7",""
"Female","264"
"Male","245"
"70",""
"Female","72"
"Male","46"
"71",""
"Female","30"
"Male","32"
"72",""
"Female","40"
"Male","52"
"73",""
"Female","29"
"Male","28"
"74",""
"Female","23"
"Male","17"
"75",""
"Female","48"
"Male","48"
"76",""
"Female","15"
"Male","18"
"77",""
"Female","26"
"Male","23"
"78",""
"Female","23"
"Male","21"
"79",""
"Female","11"
"Male","12"
"8",""
"Female","209"
"Male","227"
"80",""
"Female","30"
"Male","14"
"81",""
"Female","9"
"Male","6"
"82",""
"Female","15"
"Male","5"
"83",""
"Female","2"
"Male","7"
"84",""
"Female","12"
"Male","17"
"85",""
"Female","60"
"Male","49"
"9",""
"Female","220"
"Male","236"
