"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","131"
"Male","170"
"","301"
"Badi",""
"Female","49"
"Male","56"
"","105"
"Bangali",""
"Female","53"
"Male","48"
"","101"
"Baraee",""
"Female","152"
"Male","137"
"","289"
"Bin",""
"Female","337"
"Male","286"
"","623"
"Brahman - Hill",""
"Female","84"
"Male","85"
"","169"
"Brahman - Tarai",""
"Female","345"
"Male","359"
"","704"
"Chamar/ Harijan/ Ram",""
"Female","273"
"Male","267"
"","540"
"Chhetri",""
"Female","71"
"Male","82"
"","153"
"Dhanuk",""
"Female","638"
"Male","616"
"","1254"
"Dhobi",""
"Female","94"
"Male","91"
"","185"
"Dom",""
"Female","65"
"Male","58"
"","123"
"Dusadh/ Pasawan/ Pasi",""
"Female","190"
"Male","209"
"","399"
"Gaderi/Bhedihar",""
"Female","8"
"Male","3"
"","11"
"Hajam/Thakur",""
"Female","204"
"Male","191"
"","395"
"Halwai",""
"Female","298"
"Male","267"
"","565"
"Kalwar",""
"Female","112"
"Male","100"
"","212"
"Kami",""
"Female","22"
"Male","21"
"","43"
"Kanu",""
"Female","14"
"Male","16"
"","30"
"Kathabaniyan",""
"Female","250"
"Male","273"
"","523"
"Kayastha",""
"Female","7"
"Male","6"
"","13"
"Kewat",""
"Female","1320"
"Male","1410"
"","2730"
"Khatwe",""
"Female","385"
"Male","344"
"","729"
"Kumhar",""
"Female","327"
"Male","329"
"","656"
"Kurmi",""
"Female","88"
"Male","110"
"","198"
"Lohar",""
"Female","73"
"Male","71"
"","144"
"Majhi",""
"Female","7"
"Male","7"
"","14"
"Mali",""
"Female","34"
"Male","43"
"","77"
"Mallaha",""
"Female","689"
"Male","679"
"","1368"
"Musahar",""
"Female","160"
"Male","157"
"","317"
"Musalman",""
"Female","1031"
"Male","1043"
"","2074"
"Others",""
"Female","46"
"Male","20"
"","66"
"Punjabi/Sikh",""
"Female","9"
"Male","11"
"","20"
"Rajput",""
"Female","31"
"Male","32"
"","63"
"Sonar",""
"Female","155"
"Male","138"
"","293"
"Sudhi",""
"Female","199"
"Male","223"
"","422"
"Sunuwar",""
"Female","64"
"Male","45"
"","109"
"Tatma/Tatwa",""
"Female","388"
"Male","404"
"","792"
"Teli",""
"Female","731"
"Male","741"
"","1472"
"Terai Others",""
"Female","19"
"Male","17"
"","36"
"Undefined Others",""
"Female","9"
"Male","7"
"","16"
"Yadav",""
"Female","2068"
"Male","2143"
"","4211"
"Yakkha",""
"Female","17"
"Male","16"
"","33"
