"Population by Single Year of Age","Number"
"0",""
"Female","192"
"Male","180"
"1",""
"Female","195"
"Male","212"
"10",""
"Female","229"
"Male","262"
"11",""
"Female","233"
"Male","224"
"12",""
"Female","244"
"Male","250"
"13",""
"Female","215"
"Male","245"
"14",""
"Female","253"
"Male","248"
"15",""
"Female","248"
"Male","256"
"16",""
"Female","269"
"Male","227"
"17",""
"Female","259"
"Male","242"
"18",""
"Female","252"
"Male","253"
"19",""
"Female","193"
"Male","152"
"2",""
"Female","175"
"Male","227"
"20",""
"Female","188"
"Male","153"
"21",""
"Female","192"
"Male","119"
"22",""
"Female","217"
"Male","141"
"23",""
"Female","167"
"Male","111"
"24",""
"Female","136"
"Male","89"
"25",""
"Female","180"
"Male","110"
"26",""
"Female","136"
"Male","100"
"27",""
"Female","122"
"Male","94"
"28",""
"Female","152"
"Male","110"
"29",""
"Female","84"
"Male","71"
"3",""
"Female","215"
"Male","212"
"30",""
"Female","159"
"Male","96"
"31",""
"Female","81"
"Male","80"
"32",""
"Female","130"
"Male","97"
"33",""
"Female","70"
"Male","73"
"34",""
"Female","92"
"Male","65"
"35",""
"Female","164"
"Male","117"
"36",""
"Female","69"
"Male","77"
"37",""
"Female","95"
"Male","81"
"38",""
"Female","99"
"Male","82"
"39",""
"Female","71"
"Male","94"
"4",""
"Female","216"
"Male","234"
"40",""
"Female","173"
"Male","148"
"41",""
"Female","60"
"Male","78"
"42",""
"Female","97"
"Male","105"
"43",""
"Female","74"
"Male","81"
"44",""
"Female","82"
"Male","62"
"45",""
"Female","139"
"Male","99"
"46",""
"Female","83"
"Male","71"
"47",""
"Female","77"
"Male","61"
"48",""
"Female","92"
"Male","98"
"49",""
"Female","73"
"Male","77"
"5",""
"Female","246"
"Male","252"
"50",""
"Female","139"
"Male","145"
"51",""
"Female","75"
"Male","68"
"52",""
"Female","83"
"Male","103"
"53",""
"Female","56"
"Male","51"
"54",""
"Female","67"
"Male","43"
"55",""
"Female","64"
"Male","66"
"56",""
"Female","59"
"Male","58"
"57",""
"Female","53"
"Male","52"
"58",""
"Female","55"
"Male","71"
"59",""
"Female","49"
"Male","47"
"6",""
"Female","243"
"Male","226"
"60",""
"Female","87"
"Male","78"
"61",""
"Female","46"
"Male","59"
"62",""
"Female","61"
"Male","73"
"63",""
"Female","48"
"Male","45"
"64",""
"Female","45"
"Male","38"
"65",""
"Female","81"
"Male","49"
"66",""
"Female","25"
"Male","32"
"67",""
"Female","51"
"Male","50"
"68",""
"Female","47"
"Male","63"
"69",""
"Female","30"
"Male","38"
"7",""
"Female","244"
"Male","225"
"70",""
"Female","51"
"Male","61"
"71",""
"Female","29"
"Male","22"
"72",""
"Female","29"
"Male","41"
"73",""
"Female","22"
"Male","35"
"74",""
"Female","20"
"Male","18"
"75",""
"Female","45"
"Male","47"
"76",""
"Female","23"
"Male","18"
"77",""
"Female","22"
"Male","29"
"78",""
"Female","22"
"Male","22"
"79",""
"Female","7"
"Male","11"
"8",""
"Female","240"
"Male","262"
"80",""
"Female","23"
"Male","15"
"81",""
"Female","8"
"Male","10"
"82",""
"Female","9"
"Male","9"
"83",""
"Female","4"
"Male","10"
"84",""
"Female","8"
"Male","11"
"85",""
"Female","43"
"Male","28"
"9",""
"Female","211"
"Male","220"
