"Population by Single Year of Age","Number"
"0",""
"Female","162"
"Male","139"
"1",""
"Female","156"
"Male","174"
"10",""
"Female","317"
"Male","255"
"11",""
"Female","193"
"Male","195"
"12",""
"Female","302"
"Male","302"
"13",""
"Female","226"
"Male","234"
"14",""
"Female","262"
"Male","221"
"15",""
"Female","194"
"Male","187"
"16",""
"Female","251"
"Male","219"
"17",""
"Female","99"
"Male","105"
"18",""
"Female","233"
"Male","222"
"19",""
"Female","103"
"Male","71"
"2",""
"Female","207"
"Male","206"
"20",""
"Female","159"
"Male","142"
"21",""
"Female","79"
"Male","58"
"22",""
"Female","124"
"Male","82"
"23",""
"Female","111"
"Male","52"
"24",""
"Female","126"
"Male","80"
"25",""
"Female","152"
"Male","95"
"26",""
"Female","117"
"Male","71"
"27",""
"Female","73"
"Male","49"
"28",""
"Female","160"
"Male","92"
"29",""
"Female","42"
"Male","31"
"3",""
"Female","213"
"Male","247"
"30",""
"Female","227"
"Male","100"
"31",""
"Female","38"
"Male","30"
"32",""
"Female","126"
"Male","83"
"33",""
"Female","65"
"Male","39"
"34",""
"Female","59"
"Male","50"
"35",""
"Female","226"
"Male","122"
"36",""
"Female","57"
"Male","54"
"37",""
"Female","24"
"Male","17"
"38",""
"Female","110"
"Male","66"
"39",""
"Female","31"
"Male","21"
"4",""
"Female","231"
"Male","266"
"40",""
"Female","249"
"Male","134"
"41",""
"Female","23"
"Male","28"
"42",""
"Female","62"
"Male","59"
"43",""
"Female","41"
"Male","39"
"44",""
"Female","44"
"Male","38"
"45",""
"Female","174"
"Male","97"
"46",""
"Female","53"
"Male","52"
"47",""
"Female","21"
"Male","28"
"48",""
"Female","85"
"Male","65"
"49",""
"Female","23"
"Male","13"
"5",""
"Female","251"
"Male","264"
"50",""
"Female","172"
"Male","89"
"51",""
"Female","20"
"Male","26"
"52",""
"Female","53"
"Male","55"
"53",""
"Female","24"
"Male","22"
"54",""
"Female","31"
"Male","25"
"55",""
"Female","96"
"Male","87"
"56",""
"Female","38"
"Male","33"
"57",""
"Female","21"
"Male","26"
"58",""
"Female","66"
"Male","50"
"59",""
"Female","15"
"Male","16"
"6",""
"Female","256"
"Male","273"
"60",""
"Female","159"
"Male","99"
"61",""
"Female","40"
"Male","30"
"62",""
"Female","63"
"Male","32"
"63",""
"Female","30"
"Male","20"
"64",""
"Female","35"
"Male","20"
"65",""
"Female","119"
"Male","62"
"66",""
"Female","31"
"Male","24"
"67",""
"Female","20"
"Male","22"
"68",""
"Female","43"
"Male","44"
"69",""
"Female","11"
"Male","13"
"7",""
"Female","237"
"Male","217"
"70",""
"Female","137"
"Male","56"
"71",""
"Female","24"
"Male","14"
"72",""
"Female","33"
"Male","22"
"73",""
"Female","15"
"Male","11"
"74",""
"Female","9"
"Male","12"
"75",""
"Female","54"
"Male","22"
"76",""
"Female","10"
"Male","6"
"77",""
"Female","5"
"Male","10"
"78",""
"Female","12"
"Male","14"
"79",""
"Female","5"
"Male","1"
"8",""
"Female","291"
"Male","297"
"80",""
"Female","26"
"Male","10"
"81",""
"Female","3"
"Male","4"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","2"
"Male","3"
"85",""
"Female","21"
"Male","15"
"9",""
"Female","231"
"Male","180"
