"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","741"
"Male","886"
"Badi",""
"Female","487"
"Male","414"
"Bangali",""
"Female","796"
"Male","957"
"Bantar/Sardar",""
"Female","10"
"Male","6"
"Baraee",""
"Female","3285"
"Male","3479"
"Bin",""
"Female","2"
"Male","12"
"Bote",""
"Female","9"
"Male","6"
"Brahman - Hill",""
"Female","72799"
"Male","66333"
"Brahman - Tarai",""
"Female","2319"
"Male","2550"
"Brahmu/ Baramo",""
"Female","11"
"Male","14"
"Chamar/ Harijan/ Ram",""
"Female","15978"
"Male","16730"
"Chhantyal/Chhantel",""
"Female","294"
"Male","229"
"Chhetri",""
"Female","31880"
"Male","28001"
"Dalit Others",""
"Female","1049"
"Male","979"
"Damai/Dholi",""
"Female","5251"
"Male","4632"
"Darai",""
"Female","36"
"Male","29"
"Dev",""
"Female","7"
"Male","5"
"Dhandi",""
"Female","563"
"Male","584"
"Dhankar/ Dharikar",""
"Female","316"
"Male","341"
"Dhanuk",""
"Female","54"
"Male","75"
"Dhobi",""
"Female","8452"
"Male","8637"
"Dhunia",""
"Female","589"
"Male","591"
"Dom",""
"Female","7"
"Male","6"
"Dusadh/ Pasawan/ Pasi",""
"Female","6279"
"Male","6515"
"Foreigner",""
"Female","266"
"Male","297"
"Gaderi/Bhedihar",""
"Female","1840"
"Male","1964"
"Gaine",""
"Female","126"
"Male","119"
"Ghale",""
"Female","29"
"Male","26"
"Gharti/Bhujel",""
"Female","383"
"Male","364"
"Gurung",""
"Female","9603"
"Male","7755"
"Hajam/Thakur",""
"Female","3473"
"Male","3562"
"Halkhor",""
"Female","14"
"Male","15"
"Halwai",""
"Female","1699"
"Male","1890"
"Jhangad/ Dhagar",""
"Female","36"
"Male","35"
"Kahar",""
"Female","9748"
"Male","10153"
"Kalwar",""
"Female","2030"
"Male","2114"
"Kamar",""
"Female","10"
"Male","6"
"Kami",""
"Female","14340"
"Male","12552"
"Kanu",""
"Female","115"
"Male","130"
"Kathabaniyan",""
"Female","6709"
"Male","7332"
"Kayastha",""
"Female","888"
"Male","976"
"Kewat",""
"Female","10906"
"Male","11239"
"Khatwe",""
"Female","16"
"Male","23"
"Khawas",""
"Female","134"
"Male","109"
"Koche",""
"Female","8"
"Male","8"
"Koiri/Kushwaha",""
"Female","3853"
"Male","4068"
"Kori",""
"Female","8"
"Male","6"
"Kumal",""
"Female","1984"
"Male","1897"
"Kumhar",""
"Female","68"
"Male","76"
"Kurmi",""
"Female","8256"
"Male","8855"
"Limbu",""
"Female","71"
"Male","63"
"Lodh",""
"Female","12716"
"Male","13017"
"Lohar",""
"Female","2243"
"Male","2388"
"Magar",""
"Female","50633"
"Male","42818"
"Majhi",""
"Female","571"
"Male","606"
"Mali",""
"Female","258"
"Male","231"
"Mallaha",""
"Female","8578"
"Male","8896"
"Marwadi",""
"Female","986"
"Male","1099"
"Musahar",""
"Female","782"
"Male","767"
"Musalman",""
"Female","36539"
"Male","35846"
"Natuwa",""
"Female","75"
"Male","75"
"Newar",""
"Female","9619"
"Male","8954"
"Others",""
"Female","613"
"Male","445"
"Pattharkatta/ Kushwadiya",""
"Female","122"
"Male","157"
"Punjabi/Sikh",""
"Female","20"
"Male","26"
"Rai",""
"Female","439"
"Male","404"
"Rajbhar",""
"Female","332"
"Male","364"
"Rajdhob",""
"Female","45"
"Male","54"
"Rajput",""
"Female","455"
"Male","514"
"Sanyasi/Dasnami",""
"Female","2409"
"Male","2315"
"Sarki",""
"Female","2187"
"Male","1951"
"Satar/ Santhal",""
"Female","34"
"Male","45"
"Sherpa",""
"Female","195"
"Male","187"
"Sonar",""
"Female","172"
"Male","190"
"Sudhi",""
"Female","119"
"Male","120"
"Sunuwar",""
"Female","157"
"Male","144"
"Tamang",""
"Female","893"
"Male","818"
"Teli",""
"Female","5999"
"Male","6348"
"Terai Others",""
"Female","2733"
"Male","3066"
"Thakali",""
"Female","514"
"Male","462"
"Thakuri",""
"Female","3475"
"Male","3018"
"Thami",""
"Female","48"
"Male","33"
"Tharu",""
"Female","43322"
"Male","41129"
"Undefined Others",""
"Female","40"
"Male","51"
"Yadav",""
"Female","31957"
"Male","33060"
"Yakkha",""
"Female","98"
"Male","118"
