"Population by Caste Ethinicity","Number"
"Amat",""
"Female","447"
"Male","417"
"","864"
"Badhaee",""
"Female","838"
"Male","778"
"","1616"
"Badi",""
"Female","17"
"Male","13"
"","30"
"Bahing",""
"Female","89"
"Male","80"
"","169"
"Bangali",""
"Female","719"
"Male","753"
"","1472"
"Bantaba",""
"Female","12"
"Male","12"
"","24"
"Bantar/Sardar",""
"Female","7377"
"Male","6921"
"","14298"
"Baraee",""
"Female","1972"
"Male","1969"
"","3941"
"Bhote",""
"Female","11"
"Male","12"
"","23"
"Brahman - Hill",""
"Female","4367"
"Male","3869"
"","8236"
"Brahman - Tarai",""
"Female","4237"
"Male","4484"
"","8721"
"Byasi/Sauka",""
"Female","45"
"Male","45"
"","90"
"Chamar/ Harijan/ Ram",""
"Female","14287"
"Male","13407"
"","27694"
"Chhetri",""
"Female","4640"
"Male","4037"
"","8677"
"Dalit Others",""
"Female","30"
"Male","28"
"","58"
"Damai/Dholi",""
"Female","509"
"Male","458"
"","967"
"Danuwar",""
"Female","601"
"Male","491"
"","1092"
"Dev",""
"Female","547"
"Male","595"
"","1142"
"Dhanuk",""
"Female","21070"
"Male","20622"
"","41692"
"Dhimal",""
"Female","27"
"Male","30"
"","57"
"Dhobi",""
"Female","2827"
"Male","2749"
"","5576"
"Dhunia",""
"Female","7"
"Male","8"
"","15"
"Dom",""
"Female","938"
"Male","933"
"","1871"
"Dura",""
"Female","5"
"Male","9"
"","14"
"Dusadh/ Pasawan/ Pasi",""
"Female","5567"
"Male","5414"
"","10981"
"Foreigner",""
"Female","70"
"Male","77"
"","147"
"Gaderi/Bhedihar",""
"Female","772"
"Male","761"
"","1533"
"Ghale",""
"Female","182"
"Male","194"
"","376"
"Gharti/Bhujel",""
"Female","368"
"Male","362"
"","730"
"Gurung",""
"Female","68"
"Male","60"
"","128"
"Hajam/Thakur",""
"Female","5040"
"Male","4734"
"","9774"
"Halkhor",""
"Female","68"
"Male","86"
"","154"
"Halwai",""
"Female","5598"
"Male","5766"
"","11364"
"Janajati Others",""
"Female","26"
"Male","18"
"","44"
"Kalar",""
"Female","79"
"Male","84"
"","163"
"Kalwar",""
"Female","2515"
"Male","2399"
"","4914"
"Kamar",""
"Female","59"
"Male","49"
"","108"
"Kami",""
"Female","2484"
"Male","2320"
"","4804"
"Kanu",""
"Female","20"
"Male","22"
"","42"
"Kathabaniyan",""
"Female","7302"
"Male","7563"
"","14865"
"Kayastha",""
"Female","885"
"Male","849"
"","1734"
"Kewat",""
"Female","906"
"Male","852"
"","1758"
"Khatwe",""
"Female","19466"
"Male","18476"
"","37942"
"Khawas",""
"Female","89"
"Male","94"
"","183"
"Koiri/Kushwaha",""
"Female","3156"
"Male","3290"
"","6446"
"Kumal",""
"Female","500"
"Male","516"
"","1016"
"Kumhar",""
"Female","2994"
"Male","2928"
"","5922"
"Kurmi",""
"Female","165"
"Male","156"
"","321"
"Lepcha",""
"Female","14"
"Male","21"
"","35"
"Lhomi",""
"Female","66"
"Male","46"
"","112"
"Limbu",""
"Female","219"
"Male","187"
"","406"
"Lodh",""
"Female","17"
"Male","15"
"","32"
"Lohar",""
"Female","236"
"Male","268"
"","504"
"Magar",""
"Female","1886"
"Male","1720"
"","3606"
"Majhi",""
"Female","85"
"Male","86"
"","171"
"Mali",""
"Female","503"
"Male","486"
"","989"
"Mallaha",""
"Female","6761"
"Male","6903"
"","13664"
"Marwadi",""
"Female","368"
"Male","391"
"","759"
"Meche",""
"Female","88"
"Male","89"
"","177"
"Mewahang Bala",""
"Female","7"
"Male","8"
"","15"
"Musahar",""
"Female","19295"
"Male","19327"
"","38622"
"Musalman",""
"Female","29913"
"Male","27044"
"","56957"
"Nachhiring",""
"Female","6"
"Male","5"
"","11"
"Newar",""
"Female","1395"
"Male","1198"
"","2593"
"Nuniya",""
"Female","726"
"Male","705"
"","1431"
"Others",""
"Female","651"
"Male","445"
"","1096"
"Punjabi/Sikh",""
"Female","307"
"Male","267"
"","574"
"Rai",""
"Female","981"
"Male","887"
"","1868"
"Rajbansi",""
"Female","103"
"Male","100"
"","203"
"Rajbhar",""
"Female","488"
"Male","527"
"","1015"
"Rajdhob",""
"Female","5883"
"Male","5926"
"","11809"
"Rajput",""
"Female","1948"
"Male","2092"
"","4040"
"Sanyasi/Dasnami",""
"Female","431"
"Male","465"
"","896"
"Sarbaria",""
"Female","25"
"Male","30"
"","55"
"Sarki",""
"Female","331"
"Male","325"
"","656"
"Satar/ Santhal",""
"Female","40"
"Male","40"
"","80"
"Sonar",""
"Female","1060"
"Male","1044"
"","2104"
"Sudhi",""
"Female","1046"
"Male","1046"
"","2092"
"Sunuwar",""
"Female","812"
"Male","742"
"","1554"
"Tamang",""
"Female","782"
"Male","789"
"","1571"
"Tatma/Tatwa",""
"Female","4983"
"Male","4765"
"","9748"
"Teli",""
"Female","23633"
"Male","23024"
"","46657"
"Terai Others",""
"Female","6223"
"Male","6301"
"","12524"
"Thakuri",""
"Female","54"
"Male","45"
"","99"
"Tharu",""
"Female","39496"
"Male","34096"
"","73592"
"Thulung",""
"Female","7"
"Male","6"
"","13"
"Undefined Others",""
"Female","578"
"Male","556"
"","1134"
"Yadav",""
"Female","49821"
"Male","50749"
"","100570"
"Yakkha",""
"Female","11"
"Male","11"
"","22"
