"Population by Educational Attainment","Number"
"Beginners",""
"Female","3736"
"Male","5110"
"","8846"
"Graduate and Equivalent",""
"Female","2276"
"Male","7391"
"","9667"
"Intermediate and Equivalent",""
"Female","6998"
"Male","14145"
"","21143"
"Level not Stated",""
"Female","1200"
"Male","1670"
"","2870"
"Lower Secondary (Class 6-8)",""
"Female","26008"
"Male","37463"
"","63471"
"Non Formal Education",""
"Female","2582"
"Male","3133"
"","5715"
"Others",""
"Female","206"
"Male","329"
"","535"
"Post Graduate Equivalent and Above",""
"Female","280"
"Male","1536"
"","1816"
"Primary Education (1-5 Class)",""
"Female","58597"
"Male","70402"
"","128999"
"Secondary Level (Class 9-10)",""
"Female","14670"
"Male","27053"
"","41723"
"SLC and Equivalent",""
"Female","11459"
"Male","22034"
"","33493"
