"Population by Caste Ethinicity","Number"
"Bote",""
"Female","15"
"Male","15"
"","30"
"Brahman - Hill",""
"Female","581"
"Male","482"
"","1063"
"Chhetri",""
"Female","5121"
"Male","4180"
"","9301"
"Damai/Dholi",""
"Female","508"
"Male","391"
"","899"
"Gaine",""
"Female","10"
"Male","13"
"","23"
"Gharti/Bhujel",""
"Female","49"
"Male","30"
"","79"
"Gurung",""
"Female","22"
"Male","16"
"","38"
"Kami",""
"Female","2151"
"Male","1686"
"","3837"
"Kathabaniyan",""
"Female","4"
"Male","8"
"","12"
"Magar",""
"Female","5167"
"Male","4450"
"","9617"
"Musalman",""
"Female","71"
"Male","82"
"","153"
"Newar",""
"Female","76"
"Male","72"
"","148"
"Others",""
"Female","19"
"Male","19"
"","38"
"Rai",""
"Female","16"
"Male","12"
"","28"
"Sanyasi/Dasnami",""
"Female","908"
"Male","652"
"","1560"
"Sarki",""
"Female","262"
"Male","206"
"","468"
"Terai Others",""
"Female","7"
"Male","7"
"","14"
"Thakuri",""
"Female","509"
"Male","377"
"","886"
"Tharu",""
"Female","2"
"Male","17"
"","19"
