"Population by Single Year of Age","Number"
"0",""
"Female","207"
"Male","218"
"1",""
"Female","207"
"Male","200"
"10",""
"Female","340"
"Male","395"
"11",""
"Female","305"
"Male","308"
"12",""
"Female","399"
"Male","395"
"13",""
"Female","293"
"Male","294"
"14",""
"Female","323"
"Male","296"
"15",""
"Female","297"
"Male","266"
"16",""
"Female","307"
"Male","249"
"17",""
"Female","245"
"Male","231"
"18",""
"Female","303"
"Male","251"
"19",""
"Female","204"
"Male","163"
"2",""
"Female","276"
"Male","299"
"20",""
"Female","246"
"Male","188"
"21",""
"Female","185"
"Male","122"
"22",""
"Female","255"
"Male","129"
"23",""
"Female","168"
"Male","86"
"24",""
"Female","191"
"Male","95"
"25",""
"Female","272"
"Male","116"
"26",""
"Female","166"
"Male","96"
"27",""
"Female","113"
"Male","64"
"28",""
"Female","243"
"Male","119"
"29",""
"Female","64"
"Male","51"
"3",""
"Female","293"
"Male","308"
"30",""
"Female","286"
"Male","169"
"31",""
"Female","67"
"Male","50"
"32",""
"Female","181"
"Male","107"
"33",""
"Female","90"
"Male","83"
"34",""
"Female","96"
"Male","96"
"35",""
"Female","287"
"Male","165"
"36",""
"Female","137"
"Male","111"
"37",""
"Female","48"
"Male","61"
"38",""
"Female","163"
"Male","121"
"39",""
"Female","52"
"Male","40"
"4",""
"Female","315"
"Male","337"
"40",""
"Female","266"
"Male","191"
"41",""
"Female","48"
"Male","48"
"42",""
"Female","108"
"Male","93"
"43",""
"Female","62"
"Male","52"
"44",""
"Female","61"
"Male","66"
"45",""
"Female","229"
"Male","159"
"46",""
"Female","74"
"Male","68"
"47",""
"Female","37"
"Male","43"
"48",""
"Female","103"
"Male","129"
"49",""
"Female","43"
"Male","41"
"5",""
"Female","341"
"Male","393"
"50",""
"Female","195"
"Male","177"
"51",""
"Female","34"
"Male","46"
"52",""
"Female","76"
"Male","88"
"53",""
"Female","45"
"Male","42"
"54",""
"Female","46"
"Male","38"
"55",""
"Female","116"
"Male","109"
"56",""
"Female","55"
"Male","46"
"57",""
"Female","44"
"Male","31"
"58",""
"Female","65"
"Male","69"
"59",""
"Female","43"
"Male","47"
"6",""
"Female","328"
"Male","335"
"60",""
"Female","160"
"Male","119"
"61",""
"Female","39"
"Male","38"
"62",""
"Female","74"
"Male","45"
"63",""
"Female","46"
"Male","41"
"64",""
"Female","43"
"Male","41"
"65",""
"Female","176"
"Male","85"
"66",""
"Female","41"
"Male","40"
"67",""
"Female","27"
"Male","24"
"68",""
"Female","40"
"Male","48"
"69",""
"Female","13"
"Male","20"
"7",""
"Female","272"
"Male","280"
"70",""
"Female","116"
"Male","80"
"71",""
"Female","22"
"Male","14"
"72",""
"Female","33"
"Male","41"
"73",""
"Female","8"
"Male","38"
"74",""
"Female","9"
"Male","18"
"75",""
"Female","69"
"Male","57"
"76",""
"Female","15"
"Male","19"
"77",""
"Female","9"
"Male","11"
"78",""
"Female","19"
"Male","20"
"79",""
"Female","9"
"Male","8"
"8",""
"Female","399"
"Male","386"
"80",""
"Female","56"
"Male","33"
"81",""
"Female","5"
"Male","6"
"82",""
"Female","11"
"Male","14"
"83",""
"Female","4"
"Male","7"
"84",""
"Female","9"
"Male","12"
"85",""
"Female","39"
"Male","29"
"9",""
"Female","305"
"Male","270"
