"Population by Single Year of Age","Number"
"0",""
"Female","133"
"Male","122"
"1",""
"Female","115"
"Male","111"
"10",""
"Female","228"
"Male","249"
"11",""
"Female","164"
"Male","166"
"12",""
"Female","237"
"Male","232"
"13",""
"Female","220"
"Male","172"
"14",""
"Female","208"
"Male","182"
"15",""
"Female","167"
"Male","164"
"16",""
"Female","174"
"Male","193"
"17",""
"Female","154"
"Male","153"
"18",""
"Female","169"
"Male","206"
"19",""
"Female","139"
"Male","113"
"2",""
"Female","129"
"Male","148"
"20",""
"Female","174"
"Male","166"
"21",""
"Female","123"
"Male","117"
"22",""
"Female","183"
"Male","160"
"23",""
"Female","115"
"Male","148"
"24",""
"Female","141"
"Male","169"
"25",""
"Female","192"
"Male","190"
"26",""
"Female","127"
"Male","174"
"27",""
"Female","126"
"Male","154"
"28",""
"Female","164"
"Male","153"
"29",""
"Female","96"
"Male","89"
"3",""
"Female","159"
"Male","167"
"30",""
"Female","207"
"Male","194"
"31",""
"Female","91"
"Male","107"
"32",""
"Female","127"
"Male","155"
"33",""
"Female","87"
"Male","90"
"34",""
"Female","95"
"Male","72"
"35",""
"Female","194"
"Male","203"
"36",""
"Female","98"
"Male","89"
"37",""
"Female","86"
"Male","97"
"38",""
"Female","103"
"Male","107"
"39",""
"Female","63"
"Male","63"
"4",""
"Female","161"
"Male","144"
"40",""
"Female","211"
"Male","206"
"41",""
"Female","60"
"Male","76"
"42",""
"Female","93"
"Male","102"
"43",""
"Female","56"
"Male","78"
"44",""
"Female","57"
"Male","58"
"45",""
"Female","135"
"Male","166"
"46",""
"Female","48"
"Male","57"
"47",""
"Female","42"
"Male","45"
"48",""
"Female","77"
"Male","110"
"49",""
"Female","46"
"Male","42"
"5",""
"Female","167"
"Male","165"
"50",""
"Female","136"
"Male","175"
"51",""
"Female","44"
"Male","50"
"52",""
"Female","57"
"Male","80"
"53",""
"Female","53"
"Male","53"
"54",""
"Female","30"
"Male","34"
"55",""
"Female","81"
"Male","105"
"56",""
"Female","50"
"Male","60"
"57",""
"Female","33"
"Male","30"
"58",""
"Female","51"
"Male","44"
"59",""
"Female","21"
"Male","35"
"6",""
"Female","166"
"Male","207"
"60",""
"Female","118"
"Male","151"
"61",""
"Female","28"
"Male","38"
"62",""
"Female","46"
"Male","35"
"63",""
"Female","26"
"Male","26"
"64",""
"Female","23"
"Male","18"
"65",""
"Female","81"
"Male","75"
"66",""
"Female","19"
"Male","17"
"67",""
"Female","24"
"Male","21"
"68",""
"Female","27"
"Male","42"
"69",""
"Female","28"
"Male","19"
"7",""
"Female","189"
"Male","171"
"70",""
"Female","93"
"Male","72"
"71",""
"Female","22"
"Male","20"
"72",""
"Female","28"
"Male","35"
"73",""
"Female","19"
"Male","19"
"74",""
"Female","13"
"Male","18"
"75",""
"Female","26"
"Male","35"
"76",""
"Female","21"
"Male","15"
"77",""
"Female","9"
"Male","8"
"78",""
"Female","12"
"Male","27"
"79",""
"Female","13"
"Male","8"
"8",""
"Female","220"
"Male","219"
"80",""
"Female","32"
"Male","23"
"81",""
"Female","7"
"Male","3"
"82",""
"Female","11"
"Male","9"
"83",""
"Female","8"
"Male","10"
"84",""
"Female","13"
"Male","8"
"85",""
"Female","29"
"Male","24"
"9",""
"Female","171"
"Male","190"
