"Population by Single Year of Age","Number"
"0",""
"Female","154"
"Male","170"
"1",""
"Female","154"
"Male","196"
"10",""
"Female","326"
"Male","310"
"11",""
"Female","300"
"Male","274"
"12",""
"Female","317"
"Male","379"
"13",""
"Female","325"
"Male","295"
"14",""
"Female","358"
"Male","321"
"15",""
"Female","343"
"Male","281"
"16",""
"Female","333"
"Male","260"
"17",""
"Female","277"
"Male","237"
"18",""
"Female","300"
"Male","232"
"19",""
"Female","209"
"Male","130"
"2",""
"Female","170"
"Male","178"
"20",""
"Female","196"
"Male","164"
"21",""
"Female","158"
"Male","129"
"22",""
"Female","210"
"Male","142"
"23",""
"Female","176"
"Male","112"
"24",""
"Female","167"
"Male","114"
"25",""
"Female","180"
"Male","148"
"26",""
"Female","150"
"Male","115"
"27",""
"Female","140"
"Male","100"
"28",""
"Female","183"
"Male","123"
"29",""
"Female","87"
"Male","96"
"3",""
"Female","174"
"Male","169"
"30",""
"Female","222"
"Male","182"
"31",""
"Female","74"
"Male","76"
"32",""
"Female","149"
"Male","151"
"33",""
"Female","103"
"Male","90"
"34",""
"Female","98"
"Male","87"
"35",""
"Female","227"
"Male","196"
"36",""
"Female","126"
"Male","82"
"37",""
"Female","107"
"Male","107"
"38",""
"Female","126"
"Male","111"
"39",""
"Female","75"
"Male","74"
"4",""
"Female","214"
"Male","223"
"40",""
"Female","252"
"Male","246"
"41",""
"Female","82"
"Male","80"
"42",""
"Female","136"
"Male","126"
"43",""
"Female","85"
"Male","73"
"44",""
"Female","69"
"Male","76"
"45",""
"Female","204"
"Male","204"
"46",""
"Female","85"
"Male","86"
"47",""
"Female","82"
"Male","75"
"48",""
"Female","129"
"Male","97"
"49",""
"Female","73"
"Male","69"
"5",""
"Female","250"
"Male","250"
"50",""
"Female","208"
"Male","183"
"51",""
"Female","80"
"Male","88"
"52",""
"Female","100"
"Male","97"
"53",""
"Female","60"
"Male","66"
"54",""
"Female","60"
"Male","65"
"55",""
"Female","120"
"Male","114"
"56",""
"Female","83"
"Male","84"
"57",""
"Female","64"
"Male","59"
"58",""
"Female","83"
"Male","89"
"59",""
"Female","61"
"Male","50"
"6",""
"Female","245"
"Male","248"
"60",""
"Female","159"
"Male","136"
"61",""
"Female","54"
"Male","68"
"62",""
"Female","75"
"Male","56"
"63",""
"Female","36"
"Male","64"
"64",""
"Female","38"
"Male","49"
"65",""
"Female","101"
"Male","89"
"66",""
"Female","57"
"Male","45"
"67",""
"Female","48"
"Male","41"
"68",""
"Female","59"
"Male","63"
"69",""
"Female","22"
"Male","31"
"7",""
"Female","276"
"Male","260"
"70",""
"Female","106"
"Male","70"
"71",""
"Female","31"
"Male","28"
"72",""
"Female","33"
"Male","44"
"73",""
"Female","18"
"Male","26"
"74",""
"Female","26"
"Male","21"
"75",""
"Female","61"
"Male","49"
"76",""
"Female","14"
"Male","19"
"77",""
"Female","30"
"Male","28"
"78",""
"Female","36"
"Male","33"
"79",""
"Female","13"
"Male","13"
"8",""
"Female","287"
"Male","289"
"80",""
"Female","37"
"Male","31"
"81",""
"Female","9"
"Male","8"
"82",""
"Female","11"
"Male","13"
"83",""
"Female","11"
"Male","4"
"84",""
"Female","10"
"Male","9"
"85",""
"Female","71"
"Male","49"
"9",""
"Female","246"
"Male","260"
