"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","6"
"Male","10"
"Bangali",""
"Female","9"
"Male","10"
"Baraee",""
"Female","375"
"Male","369"
"Bin",""
"Female","679"
"Male","553"
"Brahman - Hill",""
"Female","70"
"Male","58"
"Brahman - Tarai",""
"Female","73"
"Male","94"
"Chamar/ Harijan/ Ram",""
"Female","686"
"Male","625"
"Chhetri",""
"Female","125"
"Male","143"
"Damai/Dholi",""
"Female","9"
"Male","9"
"Dhankar/ Dharikar",""
"Female","65"
"Male","52"
"Dhanuk",""
"Female","1109"
"Male","1076"
"Dhobi",""
"Female","344"
"Male","319"
"Dhunia",""
"Female","10"
"Male","6"
"Dom",""
"Female","28"
"Male","25"
"Dusadh/ Pasawan/ Pasi",""
"Female","184"
"Male","207"
"Gaderi/Bhedihar",""
"Female","311"
"Male","267"
"Gurung",""
"Female","140"
"Male","128"
"Hajam/Thakur",""
"Female","313"
"Male","291"
"Halwai",""
"Female","173"
"Male","181"
"Kalwar",""
"Female","66"
"Male","65"
"Kanu",""
"Female","60"
"Male","71"
"Kathabaniyan",""
"Female","124"
"Male","123"
"Kayastha",""
"Female","39"
"Male","34"
"Kewat",""
"Female","4725"
"Male","4174"
"Khatwe",""
"Female","770"
"Male","673"
"Koiri/Kushwaha",""
"Female","10"
"Male","11"
"Kumal",""
"Female","30"
"Male","34"
"Kumhar",""
"Female","510"
"Male","457"
"Kurmi",""
"Female","35"
"Male","33"
"Lohar",""
"Female","54"
"Male","52"
"Mali",""
"Female","133"
"Male","123"
"Mallaha",""
"Female","335"
"Male","323"
"Marwadi",""
"Female","45"
"Male","49"
"Musahar",""
"Female","772"
"Male","712"
"Musalman",""
"Female","1635"
"Male","1466"
"Natuwa",""
"Female","55"
"Male","51"
"Others",""
"Female","28"
"Male","15"
"Punjabi/Sikh",""
"Female","45"
"Male","43"
"Rajbansi",""
"Female","19"
"Male","15"
"Rajput",""
"Female","318"
"Male","362"
"Sanyasi/Dasnami",""
"Female","39"
"Male","33"
"Sonar",""
"Female","32"
"Male","32"
"Sudhi",""
"Female","426"
"Male","423"
"Sunuwar",""
"Female","14"
"Male","10"
"Tamang",""
"Female","6"
"Male","5"
"Tatma/Tatwa",""
"Female","1083"
"Male","964"
"Teli",""
"Female","1051"
"Male","1053"
"Terai Others",""
"Female","1391"
"Male","1373"
"Thakuri",""
"Female","9"
"Male","5"
"Tharu",""
"Female","153"
"Male","166"
"Undefined Others",""
"Female","18"
"Male","17"
"Yadav",""
"Female","1075"
"Male","1012"
