"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","33"
"Male","38"
"Badi",""
"Female","10"
"Male","10"
"Bangali",""
"Female","21"
"Male","12"
"Bantar/Sardar",""
"Female","1581"
"Male","1510"
"Baraee",""
"Female","47"
"Male","51"
"Bin",""
"Female","18"
"Male","15"
"Brahman - Hill",""
"Female","240"
"Male","222"
"Brahman - Tarai",""
"Female","46"
"Male","32"
"Chamar/ Harijan/ Ram",""
"Female","202"
"Male","227"
"Chhetri",""
"Female","201"
"Male","220"
"Damai/Dholi",""
"Female","25"
"Male","22"
"Dhanuk",""
"Female","97"
"Male","95"
"Dhobi",""
"Female","104"
"Male","105"
"Dom",""
"Female","12"
"Male","10"
"Dusadh/ Pasawan/ Pasi",""
"Female","687"
"Male","673"
"Gangai",""
"Female","5515"
"Male","5186"
"Gharti/Bhujel",""
"Female","11"
"Male","6"
"Gurung",""
"Female","23"
"Male","26"
"Hajam/Thakur",""
"Female","264"
"Male","259"
"Halwai",""
"Female","227"
"Male","200"
"Kahar",""
"Female","65"
"Male","76"
"Kalwar",""
"Female","7"
"Male","4"
"Kamar",""
"Female","16"
"Male","29"
"Kami",""
"Female","42"
"Male","36"
"Kathabaniyan",""
"Female","205"
"Male","220"
"Kayastha",""
"Female","30"
"Male","23"
"Kewat",""
"Female","1394"
"Male","1480"
"Khawas",""
"Female","383"
"Male","329"
"Koiri/Kushwaha",""
"Female","10"
"Male","6"
"Kumhar",""
"Female","22"
"Male","15"
"Limbu",""
"Female","12"
"Male","7"
"Lohar",""
"Female","21"
"Male","24"
"Magar",""
"Female","22"
"Male","18"
"Mali",""
"Female","9"
"Male","8"
"Mallaha",""
"Female","478"
"Male","462"
"Marwadi",""
"Female","12"
"Male","24"
"Musahar",""
"Female","1185"
"Male","1289"
"Musalman",""
"Female","1677"
"Male","1552"
"Newar",""
"Female","25"
"Male","20"
"Nuniya",""
"Female","676"
"Male","669"
"Others",""
"Female","41"
"Male","23"
"Rai",""
"Female","9"
"Male","5"
"Rajbansi",""
"Female","1405"
"Male","1350"
"Rajput",""
"Female","15"
"Male","11"
"Sanyasi/Dasnami",""
"Female","64"
"Male","68"
"Sarki",""
"Female","13"
"Male","15"
"Satar/ Santhal",""
"Female","630"
"Male","620"
"Sonar",""
"Female","91"
"Male","103"
"Sudhi",""
"Female","487"
"Male","483"
"Sunuwar",""
"Female","16"
"Male","16"
"Tamang",""
"Female","11"
"Male","8"
"Teli",""
"Female","115"
"Male","124"
"Terai Others",""
"Female","656"
"Male","706"
"Tharu",""
"Female","89"
"Male","85"
"Undefined Others",""
"Female","28"
"Male","24"
"Yadav",""
"Female","610"
"Male","608"
