"Population by Caste Ethinicity","Number"
"Badi",""
"Female","71"
"Male","54"
"","125"
"Bote",""
"Female","15"
"Male","15"
"","30"
"Brahman - Hill",""
"Female","1256"
"Male","1164"
"","2420"
"Chamar/ Harijan/ Ram",""
"Female","11"
"Male","11"
"","22"
"Chhetri",""
"Female","40657"
"Male","34231"
"","74888"
"Dalit Others",""
"Female","666"
"Male","546"
"","1212"
"Damai/Dholi",""
"Female","4346"
"Male","3577"
"","7923"
"Gaine",""
"Female","21"
"Male","25"
"","46"
"Gharti/Bhujel",""
"Female","65"
"Male","43"
"","108"
"Gurung",""
"Female","650"
"Male","483"
"","1133"
"Hajam/Thakur",""
"Female","6"
"Male","6"
"","12"
"Kami",""
"Female","15077"
"Male","12096"
"","27173"
"Kathabaniyan",""
"Female","4"
"Male","8"
"","12"
"Kumal",""
"Female","8"
"Male","3"
"","11"
"Magar",""
"Female","52502"
"Male","43525"
"","96027"
"Majhi",""
"Female","32"
"Male","28"
"","60"
"Musalman",""
"Female","93"
"Male","108"
"","201"
"Newar",""
"Female","241"
"Male","227"
"","468"
"Others",""
"Female","161"
"Male","171"
"","332"
"Rai",""
"Female","25"
"Male","15"
"","40"
"Sanyasi/Dasnami",""
"Female","2815"
"Male","2194"
"","5009"
"Sarki",""
"Female","912"
"Male","763"
"","1675"
"Sherpa",""
"Female","15"
"Male","10"
"","25"
"Tamang",""
"Female","7"
"Male","4"
"","11"
"Terai Others",""
"Female","22"
"Male","24"
"","46"
"Thakali",""
"Female","36"
"Male","25"
"","61"
"Thakuri",""
"Female","1149"
"Male","905"
"","2054"
"Tharu",""
"Female","13"
"Male","40"
"","53"
