"Population by Single Year of Age","Number"
"0",""
"Female","211"
"Male","235"
"1",""
"Female","197"
"Male","212"
"10",""
"Female","551"
"Male","611"
"11",""
"Female","220"
"Male","247"
"12",""
"Female","416"
"Male","483"
"13",""
"Female","253"
"Male","254"
"14",""
"Female","302"
"Male","322"
"15",""
"Female","277"
"Male","302"
"16",""
"Female","236"
"Male","327"
"17",""
"Female","151"
"Male","199"
"18",""
"Female","230"
"Male","358"
"19",""
"Female","109"
"Male","155"
"2",""
"Female","303"
"Male","292"
"20",""
"Female","304"
"Male","341"
"21",""
"Female","106"
"Male","112"
"22",""
"Female","222"
"Male","245"
"23",""
"Female","180"
"Male","126"
"24",""
"Female","184"
"Male","129"
"25",""
"Female","431"
"Male","347"
"26",""
"Female","177"
"Male","117"
"27",""
"Female","142"
"Male","121"
"28",""
"Female","265"
"Male","195"
"29",""
"Female","100"
"Male","63"
"3",""
"Female","346"
"Male","354"
"30",""
"Female","530"
"Male","385"
"31",""
"Female","45"
"Male","53"
"32",""
"Female","218"
"Male","169"
"33",""
"Female","160"
"Male","68"
"34",""
"Female","115"
"Male","68"
"35",""
"Female","426"
"Male","458"
"36",""
"Female","104"
"Male","93"
"37",""
"Female","105"
"Male","85"
"38",""
"Female","235"
"Male","158"
"39",""
"Female","57"
"Male","40"
"4",""
"Female","320"
"Male","341"
"40",""
"Female","469"
"Male","430"
"41",""
"Female","57"
"Male","53"
"42",""
"Female","135"
"Male","136"
"43",""
"Female","96"
"Male","36"
"44",""
"Female","65"
"Male","42"
"45",""
"Female","337"
"Male","438"
"46",""
"Female","44"
"Male","47"
"47",""
"Female","56"
"Male","61"
"48",""
"Female","149"
"Male","95"
"49",""
"Female","43"
"Male","9"
"5",""
"Female","394"
"Male","513"
"50",""
"Female","317"
"Male","411"
"51",""
"Female","29"
"Male","47"
"52",""
"Female","77"
"Male","95"
"53",""
"Female","64"
"Male","43"
"54",""
"Female","46"
"Male","36"
"55",""
"Female","233"
"Male","305"
"56",""
"Female","34"
"Male","47"
"57",""
"Female","45"
"Male","42"
"58",""
"Female","95"
"Male","79"
"59",""
"Female","16"
"Male","27"
"6",""
"Female","360"
"Male","379"
"60",""
"Female","270"
"Male","306"
"61",""
"Female","29"
"Male","24"
"62",""
"Female","80"
"Male","61"
"63",""
"Female","47"
"Male","30"
"64",""
"Female","19"
"Male","24"
"65",""
"Female","235"
"Male","241"
"66",""
"Female","26"
"Male","22"
"67",""
"Female","26"
"Male","34"
"68",""
"Female","45"
"Male","64"
"69",""
"Female","11"
"Male","18"
"7",""
"Female","371"
"Male","382"
"70",""
"Female","134"
"Male","187"
"71",""
"Female","16"
"Male","19"
"72",""
"Female","16"
"Male","36"
"73",""
"Female","11"
"Male","12"
"74",""
"Female","5"
"Male","11"
"75",""
"Female","58"
"Male","69"
"76",""
"Female","4"
"Male","5"
"77",""
"Female","5"
"Male","12"
"78",""
"Female","6"
"Male","11"
"79",""
"Female","2"
"Male","3"
"8",""
"Female","495"
"Male","495"
"80",""
"Female","35"
"Male","36"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","6"
"Male","3"
"83",""
"Female","0"
"Male","2"
"85",""
"Female","24"
"Male","28"
"9",""
"Female","250"
"Male","242"
