"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","20"
"Male","11"
"Brahman - Hill",""
"Female","1180"
"Male","921"
"Chhetri",""
"Female","388"
"Male","283"
"Dalit Others",""
"Female","208"
"Male","135"
"Damai/Dholi",""
"Female","548"
"Male","444"
"Darai",""
"Female","17"
"Male","12"
"Gharti/Bhujel",""
"Female","21"
"Male","17"
"Gurung",""
"Female","262"
"Male","198"
"Kami",""
"Female","746"
"Male","544"
"Kumal",""
"Female","291"
"Male","212"
"Magar",""
"Female","8691"
"Male","7306"
"Musalman",""
"Female","9"
"Male","7"
"Newar",""
"Female","133"
"Male","84"
"Others",""
"Female","29"
"Male","51"
"Sanyasi/Dasnami",""
"Female","10"
"Male","6"
"Sarki",""
"Female","84"
"Male","51"
"Tamang",""
"Female","124"
"Male","101"
"Thakuri",""
"Female","612"
"Male","471"
"Tharu",""
"Female","420"
"Male","404"
"Yadav",""
"Female","0"
"Male","14"
