"Population by Educational Attainment","Number"
"Beginners",""
"Female","61108"
"Male","71176"
"","132284"
"Graduate and Equivalent",""
"Female","15872"
"Male","32535"
"","48407"
"Intermediate and Equivalent",""
"Female","54489"
"Male","72669"
"","127158"
"Level not Stated",""
"Female","4949"
"Male","4910"
"","9859"
"Lower Secondary (Class 6-8)",""
"Female","273787"
"Male","306394"
"","580181"
"Non Formal Education",""
"Female","65758"
"Male","46479"
"","112237"
"Others",""
"Female","1706"
"Male","1493"
"","3199"
"Post Graduate Equivalent and Above",""
"Female","2994"
"Male","11083"
"","14077"
"Primary Education (1-5 Class)",""
"Female","556792"
"Male","620192"
"","1176984"
"Secondary Level (Class 9-10)",""
"Female","135948"
"Male","162250"
"","298198"
"SLC and Equivalent",""
"Female","103758"
"Male","118922"
"","222680"
