"Population by Single Year of Age","Number"
"0",""
"Female","122"
"Male","120"
"1",""
"Female","131"
"Male","115"
"10",""
"Female","203"
"Male","213"
"11",""
"Female","220"
"Male","218"
"12",""
"Female","250"
"Male","223"
"13",""
"Female","244"
"Male","207"
"14",""
"Female","243"
"Male","206"
"15",""
"Female","250"
"Male","176"
"16",""
"Female","255"
"Male","169"
"17",""
"Female","223"
"Male","128"
"18",""
"Female","242"
"Male","155"
"19",""
"Female","163"
"Male","73"
"2",""
"Female","134"
"Male","138"
"20",""
"Female","156"
"Male","83"
"21",""
"Female","158"
"Male","61"
"22",""
"Female","176"
"Male","92"
"23",""
"Female","115"
"Male","69"
"24",""
"Female","113"
"Male","65"
"25",""
"Female","177"
"Male","94"
"26",""
"Female","122"
"Male","67"
"27",""
"Female","96"
"Male","71"
"28",""
"Female","118"
"Male","85"
"29",""
"Female","75"
"Male","52"
"3",""
"Female","135"
"Male","149"
"30",""
"Female","174"
"Male","93"
"31",""
"Female","59"
"Male","43"
"32",""
"Female","108"
"Male","81"
"33",""
"Female","57"
"Male","34"
"34",""
"Female","51"
"Male","40"
"35",""
"Female","176"
"Male","99"
"36",""
"Female","73"
"Male","58"
"37",""
"Female","58"
"Male","52"
"38",""
"Female","82"
"Male","55"
"39",""
"Female","52"
"Male","48"
"4",""
"Female","137"
"Male","140"
"40",""
"Female","215"
"Male","129"
"41",""
"Female","65"
"Male","40"
"42",""
"Female","84"
"Male","70"
"43",""
"Female","65"
"Male","46"
"44",""
"Female","57"
"Male","38"
"45",""
"Female","153"
"Male","130"
"46",""
"Female","62"
"Male","47"
"47",""
"Female","56"
"Male","51"
"48",""
"Female","88"
"Male","67"
"49",""
"Female","72"
"Male","51"
"5",""
"Female","173"
"Male","164"
"50",""
"Female","186"
"Male","149"
"51",""
"Female","63"
"Male","70"
"52",""
"Female","76"
"Male","96"
"53",""
"Female","52"
"Male","49"
"54",""
"Female","50"
"Male","51"
"55",""
"Female","91"
"Male","101"
"56",""
"Female","69"
"Male","46"
"57",""
"Female","45"
"Male","55"
"58",""
"Female","49"
"Male","64"
"59",""
"Female","40"
"Male","42"
"6",""
"Female","170"
"Male","156"
"60",""
"Female","120"
"Male","124"
"61",""
"Female","53"
"Male","46"
"62",""
"Female","51"
"Male","49"
"63",""
"Female","35"
"Male","44"
"64",""
"Female","34"
"Male","32"
"65",""
"Female","87"
"Male","87"
"66",""
"Female","30"
"Male","33"
"67",""
"Female","53"
"Male","54"
"68",""
"Female","39"
"Male","55"
"69",""
"Female","37"
"Male","31"
"7",""
"Female","176"
"Male","179"
"70",""
"Female","73"
"Male","68"
"71",""
"Female","19"
"Male","21"
"72",""
"Female","43"
"Male","39"
"73",""
"Female","24"
"Male","32"
"74",""
"Female","14"
"Male","21"
"75",""
"Female","55"
"Male","47"
"76",""
"Female","31"
"Male","22"
"77",""
"Female","22"
"Male","22"
"78",""
"Female","29"
"Male","30"
"79",""
"Female","8"
"Male","24"
"8",""
"Female","170"
"Male","183"
"80",""
"Female","25"
"Male","27"
"81",""
"Female","6"
"Male","12"
"82",""
"Female","15"
"Male","9"
"83",""
"Female","11"
"Male","7"
"84",""
"Female","18"
"Male","13"
"85",""
"Female","51"
"Male","44"
"9",""
"Female","227"
"Male","195"
