"Population by Single Year of Age","Number"
"0",""
"Female","300"
"Male","302"
"1",""
"Female","267"
"Male","304"
"10",""
"Female","753"
"Male","779"
"11",""
"Female","340"
"Male","299"
"12",""
"Female","655"
"Male","701"
"13",""
"Female","393"
"Male","377"
"14",""
"Female","477"
"Male","512"
"15",""
"Female","434"
"Male","428"
"16",""
"Female","453"
"Male","536"
"17",""
"Female","287"
"Male","327"
"18",""
"Female","415"
"Male","463"
"19",""
"Female","168"
"Male","197"
"2",""
"Female","461"
"Male","411"
"20",""
"Female","686"
"Male","487"
"21",""
"Female","161"
"Male","154"
"22",""
"Female","395"
"Male","308"
"23",""
"Female","193"
"Male","154"
"24",""
"Female","213"
"Male","154"
"25",""
"Female","774"
"Male","481"
"26",""
"Female","244"
"Male","192"
"27",""
"Female","145"
"Male","165"
"28",""
"Female","326"
"Male","214"
"29",""
"Female","71"
"Male","85"
"3",""
"Female","428"
"Male","443"
"30",""
"Female","813"
"Male","519"
"31",""
"Female","59"
"Male","60"
"32",""
"Female","257"
"Male","205"
"33",""
"Female","65"
"Male","63"
"34",""
"Female","85"
"Male","67"
"35",""
"Female","860"
"Male","557"
"36",""
"Female","150"
"Male","137"
"37",""
"Female","77"
"Male","83"
"38",""
"Female","204"
"Male","160"
"39",""
"Female","41"
"Male","52"
"4",""
"Female","383"
"Male","431"
"40",""
"Female","802"
"Male","603"
"41",""
"Female","40"
"Male","60"
"42",""
"Female","140"
"Male","143"
"43",""
"Female","45"
"Male","49"
"44",""
"Female","49"
"Male","59"
"45",""
"Female","575"
"Male","568"
"46",""
"Female","60"
"Male","61"
"47",""
"Female","42"
"Male","66"
"48",""
"Female","111"
"Male","119"
"49",""
"Female","22"
"Male","34"
"5",""
"Female","536"
"Male","562"
"50",""
"Female","491"
"Male","514"
"51",""
"Female","32"
"Male","34"
"52",""
"Female","60"
"Male","96"
"53",""
"Female","23"
"Male","42"
"54",""
"Female","25"
"Male","40"
"55",""
"Female","343"
"Male","364"
"56",""
"Female","34"
"Male","63"
"57",""
"Female","25"
"Male","42"
"58",""
"Female","67"
"Male","64"
"59",""
"Female","25"
"Male","32"
"6",""
"Female","430"
"Male","458"
"60",""
"Female","393"
"Male","437"
"61",""
"Female","40"
"Male","39"
"62",""
"Female","66"
"Male","63"
"63",""
"Female","29"
"Male","27"
"64",""
"Female","26"
"Male","23"
"65",""
"Female","303"
"Male","245"
"66",""
"Female","25"
"Male","38"
"67",""
"Female","22"
"Male","26"
"68",""
"Female","41"
"Male","45"
"69",""
"Female","11"
"Male","19"
"7",""
"Female","420"
"Male","463"
"70",""
"Female","180"
"Male","212"
"71",""
"Female","6"
"Male","10"
"72",""
"Female","25"
"Male","36"
"73",""
"Female","9"
"Male","14"
"74",""
"Female","4"
"Male","7"
"75",""
"Female","58"
"Male","77"
"76",""
"Female","2"
"Male","8"
"77",""
"Female","6"
"Male","11"
"78",""
"Female","14"
"Male","5"
"79",""
"Female","2"
"Male","4"
"8",""
"Female","574"
"Male","604"
"80",""
"Female","32"
"Male","37"
"81",""
"Female","3"
"Male","2"
"82",""
"Female","5"
"Male","5"
"83",""
"Female","2"
"Male","2"
"84",""
"Female","4"
"Male","3"
"85",""
"Female","35"
"Male","36"
"9",""
"Female","335"
"Male","278"
