"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","41"
"Male","34"
"Bantar/Sardar",""
"Female","27"
"Male","23"
"Baraee",""
"Female","261"
"Male","234"
"Bhote",""
"Female","47"
"Male","37"
"Bin",""
"Female","728"
"Male","622"
"Brahman - Hill",""
"Female","399"
"Male","419"
"Brahman - Tarai",""
"Female","55"
"Male","47"
"Chamar/ Harijan/ Ram",""
"Female","605"
"Male","573"
"Chhetri",""
"Female","744"
"Male","719"
"Damai/Dholi",""
"Female","128"
"Male","121"
"Danuwar",""
"Female","508"
"Male","415"
"Dhanuk",""
"Female","218"
"Male","196"
"Dhobi",""
"Female","14"
"Male","12"
"Dom",""
"Female","32"
"Male","34"
"Dusadh/ Pasawan/ Pasi",""
"Female","733"
"Male","766"
"Gaderi/Bhedihar",""
"Female","212"
"Male","175"
"Gharti/Bhujel",""
"Female","166"
"Male","170"
"Hajam/Thakur",""
"Female","228"
"Male","190"
"Halwai",""
"Female","431"
"Male","392"
"Kalwar",""
"Female","315"
"Male","322"
"Kami",""
"Female","304"
"Male","290"
"Kathabaniyan",""
"Female","24"
"Male","24"
"Kayastha",""
"Female","44"
"Male","39"
"Kewat",""
"Female","377"
"Male","408"
"Khatwe",""
"Female","132"
"Male","120"
"Koiri/Kushwaha",""
"Female","887"
"Male","850"
"Kumal",""
"Female","15"
"Male","10"
"Kumhar",""
"Female","49"
"Male","69"
"Kurmi",""
"Female","60"
"Male","56"
"Lohar",""
"Female","133"
"Male","145"
"Magar",""
"Female","1364"
"Male","1291"
"Majhi",""
"Female","110"
"Male","90"
"Mali",""
"Female","36"
"Male","34"
"Mallaha",""
"Female","263"
"Male","222"
"Musahar",""
"Female","414"
"Male","375"
"Musalman",""
"Female","1691"
"Male","1461"
"Newar",""
"Female","361"
"Male","364"
"Nuniya",""
"Female","12"
"Male","9"
"Others",""
"Female","36"
"Male","27"
"Rai",""
"Female","112"
"Male","111"
"Rajput",""
"Female","31"
"Male","31"
"Sanyasi/Dasnami",""
"Female","34"
"Male","39"
"Sarki",""
"Female","78"
"Male","67"
"Sonar",""
"Female","43"
"Male","32"
"Sudhi",""
"Female","527"
"Male","545"
"Sunuwar",""
"Female","165"
"Male","133"
"Tamang",""
"Female","619"
"Male","563"
"Tatma/Tatwa",""
"Female","671"
"Male","618"
"Teli",""
"Female","453"
"Male","478"
"Terai Others",""
"Female","186"
"Male","161"
"Thakuri",""
"Female","46"
"Male","30"
"Tharu",""
"Female","19"
"Male","15"
"Undefined Others",""
"Female","23"
"Male","14"
"Yadav",""
"Female","3471"
"Male","3434"
