"Population by Single Year of Age","Number"
"0",""
"Female","158"
"Male","181"
"1",""
"Female","125"
"Male","172"
"10",""
"Female","338"
"Male","398"
"11",""
"Female","331"
"Male","293"
"12",""
"Female","369"
"Male","396"
"13",""
"Female","367"
"Male","387"
"14",""
"Female","378"
"Male","343"
"15",""
"Female","367"
"Male","359"
"16",""
"Female","342"
"Male","343"
"17",""
"Female","351"
"Male","306"
"18",""
"Female","383"
"Male","379"
"19",""
"Female","246"
"Male","215"
"2",""
"Female","209"
"Male","214"
"20",""
"Female","338"
"Male","303"
"21",""
"Female","218"
"Male","205"
"22",""
"Female","262"
"Male","269"
"23",""
"Female","221"
"Male","191"
"24",""
"Female","229"
"Male","185"
"25",""
"Female","310"
"Male","265"
"26",""
"Female","214"
"Male","212"
"27",""
"Female","180"
"Male","179"
"28",""
"Female","239"
"Male","237"
"29",""
"Female","129"
"Male","111"
"3",""
"Female","179"
"Male","225"
"30",""
"Female","363"
"Male","279"
"31",""
"Female","93"
"Male","114"
"32",""
"Female","179"
"Male","215"
"33",""
"Female","130"
"Male","119"
"34",""
"Female","127"
"Male","112"
"35",""
"Female","334"
"Male","293"
"36",""
"Female","160"
"Male","146"
"37",""
"Female","106"
"Male","81"
"38",""
"Female","169"
"Male","178"
"39",""
"Female","78"
"Male","68"
"4",""
"Female","214"
"Male","217"
"40",""
"Female","344"
"Male","322"
"41",""
"Female","98"
"Male","78"
"42",""
"Female","133"
"Male","137"
"43",""
"Female","95"
"Male","81"
"44",""
"Female","83"
"Male","91"
"45",""
"Female","240"
"Male","246"
"46",""
"Female","100"
"Male","85"
"47",""
"Female","73"
"Male","72"
"48",""
"Female","123"
"Male","129"
"49",""
"Female","71"
"Male","61"
"5",""
"Female","245"
"Male","272"
"50",""
"Female","252"
"Male","268"
"51",""
"Female","66"
"Male","51"
"52",""
"Female","107"
"Male","142"
"53",""
"Female","80"
"Male","84"
"54",""
"Female","58"
"Male","70"
"55",""
"Female","121"
"Male","156"
"56",""
"Female","66"
"Male","94"
"57",""
"Female","55"
"Male","46"
"58",""
"Female","91"
"Male","82"
"59",""
"Female","66"
"Male","42"
"6",""
"Female","239"
"Male","250"
"60",""
"Female","184"
"Male","201"
"61",""
"Female","42"
"Male","49"
"62",""
"Female","63"
"Male","49"
"63",""
"Female","47"
"Male","43"
"64",""
"Female","39"
"Male","41"
"65",""
"Female","125"
"Male","118"
"66",""
"Female","43"
"Male","46"
"67",""
"Female","40"
"Male","44"
"68",""
"Female","58"
"Male","78"
"69",""
"Female","31"
"Male","28"
"7",""
"Female","278"
"Male","271"
"70",""
"Female","116"
"Male","85"
"71",""
"Female","26"
"Male","36"
"72",""
"Female","51"
"Male","56"
"73",""
"Female","30"
"Male","35"
"74",""
"Female","23"
"Male","22"
"75",""
"Female","57"
"Male","55"
"76",""
"Female","33"
"Male","26"
"77",""
"Female","18"
"Male","24"
"78",""
"Female","34"
"Male","44"
"79",""
"Female","10"
"Male","23"
"8",""
"Female","275"
"Male","326"
"80",""
"Female","32"
"Male","42"
"81",""
"Female","10"
"Male","8"
"82",""
"Female","18"
"Male","14"
"83",""
"Female","7"
"Male","17"
"84",""
"Female","12"
"Male","20"
"85",""
"Female","65"
"Male","67"
"9",""
"Female","275"
"Male","308"
