"Population by Caste Ethinicity","Number"
"Aathpariya",""
"Female","3208"
"Male","2628"
"","5836"
"Badi",""
"Female","53"
"Male","35"
"","88"
"Bangali",""
"Female","25"
"Male","28"
"","53"
"Bantaba",""
"Female","130"
"Male","86"
"","216"
"Bhote",""
"Female","22"
"Male","21"
"","43"
"Bote",""
"Female","5"
"Male","8"
"","13"
"Brahman - Hill",""
"Female","4411"
"Male","4221"
"","8632"
"Brahman - Tarai",""
"Female","19"
"Male","28"
"","47"
"Chamar/ Harijan/ Ram",""
"Female","10"
"Male","9"
"","19"
"Chamling",""
"Female","16"
"Male","15"
"","31"
"Chhetri",""
"Female","17583"
"Male","15028"
"","32611"
"Dalit Others",""
"Female","14"
"Male","8"
"","22"
"Damai/Dholi",""
"Female","1842"
"Male","1499"
"","3341"
"Dhunia",""
"Female","6"
"Male","7"
"","13"
"Dom",""
"Female","9"
"Male","10"
"","19"
"Foreigner",""
"Female","6"
"Male","5"
"","11"
"Gharti/Bhujel",""
"Female","1032"
"Male","869"
"","1901"
"Gurung",""
"Female","1196"
"Male","1034"
"","2230"
"Hajam/Thakur",""
"Female","14"
"Male","12"
"","26"
"Halwai",""
"Female","22"
"Male","39"
"","61"
"Kalwar",""
"Female","9"
"Male","11"
"","20"
"Kami",""
"Female","3332"
"Male","2852"
"","6184"
"Kathabaniyan",""
"Female","21"
"Male","18"
"","39"
"Kayastha",""
"Female","14"
"Male","12"
"","26"
"Kewat",""
"Female","9"
"Male","6"
"","15"
"Khaling",""
"Female","6"
"Male","5"
"","11"
"Kulung",""
"Female","5"
"Male","12"
"","17"
"Limbu",""
"Female","11609"
"Male","9612"
"","21221"
"Magar",""
"Female","8680"
"Male","7022"
"","15702"
"Majhi",""
"Female","487"
"Male","431"
"","918"
"Marwadi",""
"Female","18"
"Male","7"
"","25"
"Musalman",""
"Female","41"
"Male","82"
"","123"
"Newar",""
"Female","4030"
"Male","3493"
"","7523"
"Others",""
"Female","289"
"Male","387"
"","676"
"Pattharkatta/ Kushwadiya",""
"Female","7"
"Male","8"
"","15"
"Rai",""
"Female","16911"
"Male","15054"
"","31965"
"Rajbansi",""
"Female","5"
"Male","10"
"","15"
"Sanyasi/Dasnami",""
"Female","543"
"Male","473"
"","1016"
"Sarki",""
"Female","1181"
"Male","1074"
"","2255"
"Sherpa",""
"Female","412"
"Male","348"
"","760"
"Sunuwar",""
"Female","30"
"Male","27"
"","57"
"Tamang",""
"Female","5712"
"Male","4714"
"","10426"
"Teli",""
"Female","59"
"Male","98"
"","157"
"Terai Others",""
"Female","29"
"Male","49"
"","78"
"Thakuri",""
"Female","309"
"Male","268"
"","577"
"Tharu",""
"Female","74"
"Male","114"
"","188"
"Undefined Others",""
"Female","71"
"Male","63"
"","134"
"Yadav",""
"Female","29"
"Male","70"
"","99"
"Yakkha",""
"Female","2697"
"Male","2269"
"","4966"
"Yamphu",""
"Female","509"
"Male","468"
"","977"
