"Population by Caste Ethinicity","Number"
"Badi",""
"Female","43"
"Male","33"
"","76"
"Bin",""
"Female","17"
"Male","15"
"","32"
"Brahman - Hill",""
"Female","356"
"Male","345"
"","701"
"Brahman - Tarai",""
"Female","9"
"Male","10"
"","19"
"Chhetri",""
"Female","1170"
"Male","998"
"","2168"
"Dalit Others",""
"Female","22"
"Male","21"
"","43"
"Damai/Dholi",""
"Female","217"
"Male","186"
"","403"
"Gurung",""
"Female","16"
"Male","19"
"","35"
"Kami",""
"Female","419"
"Male","331"
"","750"
"Limbu",""
"Female","4850"
"Male","4098"
"","8948"
"Magar",""
"Female","784"
"Male","664"
"","1448"
"Newar",""
"Female","184"
"Male","182"
"","366"
"Others",""
"Female","50"
"Male","49"
"","99"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","6"
"","12"
"Rai",""
"Female","3381"
"Male","2898"
"","6279"
"Sanyasi/Dasnami",""
"Female","17"
"Male","17"
"","34"
"Sunuwar",""
"Female","184"
"Male","154"
"","338"
"Tamang",""
"Female","1542"
"Male","1233"
"","2775"
"Teli",""
"Female","5"
"Male","9"
"","14"
"Tharu",""
"Female","6"
"Male","10"
"","16"
"Undefined Others",""
"Female","35"
"Male","24"
"","59"
