"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","73"
"Male","68"
"Brahman - Hill",""
"Female","1361"
"Male","1185"
"Brahman - Tarai",""
"Female","5"
"Male","6"
"Chamar/ Harijan/ Ram",""
"Female","56"
"Male","64"
"Chhetri",""
"Female","8063"
"Male","6770"
"Dalit Others",""
"Female","26"
"Male","25"
"Damai/Dholi",""
"Female","906"
"Male","784"
"Gaderi/Bhedihar",""
"Female","12"
"Male","9"
"Gaine",""
"Female","74"
"Male","72"
"Gurung",""
"Female","251"
"Male","174"
"Hajam/Thakur",""
"Female","23"
"Male","17"
"Halwai",""
"Female","37"
"Male","41"
"Kami",""
"Female","2860"
"Male","2418"
"Kori",""
"Female","13"
"Male","18"
"Kumal",""
"Female","12"
"Male","8"
"Kurmi",""
"Female","11"
"Male","4"
"Limbu",""
"Female","5"
"Male","6"
"Lohar",""
"Female","33"
"Male","36"
"Magar",""
"Female","2323"
"Male","1908"
"Marwadi",""
"Female","21"
"Male","17"
"Musalman",""
"Female","150"
"Male","146"
"Newar",""
"Female","57"
"Male","48"
"Others",""
"Female","63"
"Male","42"
"Rai",""
"Female","15"
"Male","15"
"Sanyasi/Dasnami",""
"Female","327"
"Male","280"
"Sarki",""
"Female","84"
"Male","84"
"Sherpa",""
"Female","8"
"Male","8"
"Tamang",""
"Female","20"
"Male","18"
"Terai Others",""
"Female","22"
"Male","17"
"Thakuri",""
"Female","1797"
"Male","1431"
"Tharu",""
"Female","10288"
"Male","9601"
"Yadav",""
"Female","50"
"Male","52"
