"Population by Single Year of Age","Number"
"0",""
"Female","122"
"Male","117"
"1",""
"Female","121"
"Male","124"
"10",""
"Female","183"
"Male","173"
"11",""
"Female","170"
"Male","176"
"12",""
"Female","187"
"Male","207"
"13",""
"Female","183"
"Male","193"
"14",""
"Female","202"
"Male","192"
"15",""
"Female","178"
"Male","203"
"16",""
"Female","204"
"Male","177"
"17",""
"Female","200"
"Male","215"
"18",""
"Female","203"
"Male","160"
"19",""
"Female","114"
"Male","125"
"2",""
"Female","129"
"Male","127"
"20",""
"Female","152"
"Male","84"
"21",""
"Female","132"
"Male","93"
"22",""
"Female","147"
"Male","82"
"23",""
"Female","133"
"Male","60"
"24",""
"Female","109"
"Male","85"
"25",""
"Female","137"
"Male","75"
"26",""
"Female","106"
"Male","64"
"27",""
"Female","123"
"Male","73"
"28",""
"Female","120"
"Male","56"
"29",""
"Female","58"
"Male","45"
"3",""
"Female","135"
"Male","132"
"30",""
"Female","108"
"Male","55"
"31",""
"Female","79"
"Male","44"
"32",""
"Female","73"
"Male","52"
"33",""
"Female","66"
"Male","51"
"34",""
"Female","63"
"Male","31"
"35",""
"Female","102"
"Male","70"
"36",""
"Female","76"
"Male","49"
"37",""
"Female","88"
"Male","68"
"38",""
"Female","56"
"Male","46"
"39",""
"Female","66"
"Male","39"
"4",""
"Female","145"
"Male","152"
"40",""
"Female","106"
"Male","71"
"41",""
"Female","71"
"Male","47"
"42",""
"Female","74"
"Male","61"
"43",""
"Female","79"
"Male","53"
"44",""
"Female","40"
"Male","52"
"45",""
"Female","88"
"Male","55"
"46",""
"Female","62"
"Male","69"
"47",""
"Female","75"
"Male","67"
"48",""
"Female","69"
"Male","56"
"49",""
"Female","66"
"Male","57"
"5",""
"Female","151"
"Male","145"
"50",""
"Female","68"
"Male","88"
"51",""
"Female","68"
"Male","69"
"52",""
"Female","91"
"Male","68"
"53",""
"Female","40"
"Male","44"
"54",""
"Female","38"
"Male","48"
"55",""
"Female","66"
"Male","67"
"56",""
"Female","51"
"Male","36"
"57",""
"Female","54"
"Male","41"
"58",""
"Female","42"
"Male","50"
"59",""
"Female","59"
"Male","43"
"6",""
"Female","172"
"Male","135"
"60",""
"Female","55"
"Male","62"
"61",""
"Female","41"
"Male","51"
"62",""
"Female","48"
"Male","37"
"63",""
"Female","41"
"Male","37"
"64",""
"Female","37"
"Male","32"
"65",""
"Female","38"
"Male","31"
"66",""
"Female","20"
"Male","18"
"67",""
"Female","44"
"Male","32"
"68",""
"Female","32"
"Male","25"
"69",""
"Female","24"
"Male","24"
"7",""
"Female","178"
"Male","192"
"70",""
"Female","28"
"Male","44"
"71",""
"Female","19"
"Male","20"
"72",""
"Female","28"
"Male","24"
"73",""
"Female","27"
"Male","21"
"74",""
"Female","17"
"Male","21"
"75",""
"Female","18"
"Male","21"
"76",""
"Female","10"
"Male","30"
"77",""
"Female","16"
"Male","20"
"78",""
"Female","15"
"Male","21"
"79",""
"Female","13"
"Male","12"
"8",""
"Female","189"
"Male","172"
"80",""
"Female","24"
"Male","13"
"81",""
"Female","6"
"Male","7"
"82",""
"Female","9"
"Male","18"
"83",""
"Female","6"
"Male","7"
"84",""
"Female","7"
"Male","5"
"85",""
"Female","46"
"Male","34"
"9",""
"Female","160"
"Male","147"
