"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","141"
"Male","133"
"Bangali",""
"Female","5"
"Male","9"
"Bhote",""
"Female","5"
"Male","6"
"Brahman - Hill",""
"Female","22818"
"Male","18171"
"Brahman - Tarai",""
"Female","3"
"Male","15"
"Brahmu/ Baramo",""
"Female","3742"
"Male","3027"
"Chamar/ Harijan/ Ram",""
"Female","6"
"Male","16"
"Chepang /Praja",""
"Female","1789"
"Male","1657"
"Chhetri",""
"Female","17520"
"Male","13529"
"Dalit Others",""
"Female","34"
"Male","32"
"Damai/Dholi",""
"Female","4363"
"Male","3593"
"Darai",""
"Female","449"
"Male","376"
"Foreigner",""
"Female","4"
"Male","7"
"Gaine",""
"Female","102"
"Male","75"
"Ghale",""
"Female","2792"
"Male","2316"
"Gharti/Bhujel",""
"Female","1190"
"Male","983"
"Gurung",""
"Female","29678"
"Male","23457"
"Hajam/Thakur",""
"Female","4"
"Male","18"
"Halwai",""
"Female","5"
"Male","6"
"Kalwar",""
"Female","7"
"Male","10"
"Kamar",""
"Female","21"
"Male","14"
"Kami",""
"Female","8269"
"Male","6770"
"Kanu",""
"Female","2"
"Male","18"
"Kathabaniyan",""
"Female","13"
"Male","10"
"Koiri/Kushwaha",""
"Female","14"
"Male","15"
"Kumal",""
"Female","4476"
"Male","3519"
"Kurmi",""
"Female","0"
"Male","13"
"Limbu",""
"Female","17"
"Male","9"
"Magar",""
"Female","17497"
"Male","13648"
"Majhi",""
"Female","238"
"Male","198"
"Mallaha",""
"Female","5"
"Male","7"
"Marwadi",""
"Female","6"
"Male","7"
"Musalman",""
"Female","1716"
"Male","1315"
"Newar",""
"Female","11709"
"Male","9214"
"Nuniya",""
"Female","11"
"Male","87"
"Others",""
"Female","323"
"Male","307"
"Rai",""
"Female","75"
"Male","75"
"Sanyasi/Dasnami",""
"Female","1532"
"Male","1166"
"Sarki",""
"Female","11453"
"Male","9081"
"Sherpa",""
"Female","25"
"Male","14"
"Sunuwar",""
"Female","21"
"Male","20"
"Tamang",""
"Female","6969"
"Male","5877"
"Teli",""
"Female","13"
"Male","52"
"Terai Others",""
"Female","14"
"Male","14"
"Thakali",""
"Female","9"
"Male","5"
"Thakuri",""
"Female","427"
"Male","333"
"Tharu",""
"Female","57"
"Male","97"
"Undefined Others",""
"Female","27"
"Male","25"
