"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","33"
"Male","30"
"Bote",""
"Female","45"
"Male","48"
"Brahman - Hill",""
"Female","984"
"Male","927"
"Chamar/ Harijan/ Ram",""
"Female","67"
"Male","70"
"Chhetri",""
"Female","3032"
"Male","2807"
"Dalit Others",""
"Female","315"
"Male","292"
"Damai/Dholi",""
"Female","151"
"Male","148"
"Dhobi",""
"Female","21"
"Male","25"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","27"
"Kalwar",""
"Female","12"
"Male","16"
"Kami",""
"Female","1536"
"Male","1474"
"Kayastha",""
"Female","19"
"Male","15"
"Kewat",""
"Female","5"
"Male","12"
"Limbu",""
"Female","15"
"Male","7"
"Lodh",""
"Female","17"
"Male","19"
"Lohar",""
"Female","61"
"Male","73"
"Magar",""
"Female","323"
"Male","300"
"Marwadi",""
"Female","18"
"Male","20"
"Musalman",""
"Female","380"
"Male","374"
"Newar",""
"Female","31"
"Male","43"
"Others",""
"Female","30"
"Male","40"
"Punjabi/Sikh",""
"Female","24"
"Male","25"
"Raji",""
"Female","690"
"Male","655"
"Sanyasi/Dasnami",""
"Female","29"
"Male","26"
"Sarki",""
"Female","36"
"Male","54"
"Tamang",""
"Female","46"
"Male","47"
"Teli",""
"Female","9"
"Male","10"
"Terai Others",""
"Female","581"
"Male","593"
"Thakuri",""
"Female","344"
"Male","324"
"Tharu",""
"Female","17113"
"Male","17072"
"Yadav",""
"Female","139"
"Male","143"
