"Population by Single Year of Age","Number"
"0",""
"Female","265"
"Male","284"
"1",""
"Female","206"
"Male","218"
"10",""
"Female","690"
"Male","671"
"11",""
"Female","194"
"Male","217"
"12",""
"Female","484"
"Male","548"
"13",""
"Female","232"
"Male","240"
"14",""
"Female","297"
"Male","286"
"15",""
"Female","287"
"Male","349"
"16",""
"Female","276"
"Male","340"
"17",""
"Female","148"
"Male","147"
"18",""
"Female","236"
"Male","353"
"19",""
"Female","73"
"Male","111"
"2",""
"Female","404"
"Male","393"
"20",""
"Female","357"
"Male","381"
"21",""
"Female","63"
"Male","72"
"22",""
"Female","237"
"Male","251"
"23",""
"Female","184"
"Male","111"
"24",""
"Female","149"
"Male","158"
"25",""
"Female","434"
"Male","474"
"26",""
"Female","126"
"Male","107"
"27",""
"Female","128"
"Male","174"
"28",""
"Female","295"
"Male","218"
"29",""
"Female","38"
"Male","46"
"3",""
"Female","378"
"Male","420"
"30",""
"Female","457"
"Male","517"
"31",""
"Female","56"
"Male","40"
"32",""
"Female","267"
"Male","218"
"33",""
"Female","114"
"Male","60"
"34",""
"Female","111"
"Male","83"
"35",""
"Female","420"
"Male","501"
"36",""
"Female","99"
"Male","142"
"37",""
"Female","74"
"Male","57"
"38",""
"Female","240"
"Male","158"
"39",""
"Female","26"
"Male","30"
"4",""
"Female","444"
"Male","400"
"40",""
"Female","355"
"Male","512"
"41",""
"Female","27"
"Male","28"
"42",""
"Female","125"
"Male","140"
"43",""
"Female","70"
"Male","36"
"44",""
"Female","51"
"Male","43"
"45",""
"Female","340"
"Male","352"
"46",""
"Female","48"
"Male","54"
"47",""
"Female","28"
"Male","49"
"48",""
"Female","142"
"Male","91"
"49",""
"Female","10"
"Male","18"
"5",""
"Female","443"
"Male","515"
"50",""
"Female","268"
"Male","367"
"51",""
"Female","18"
"Male","19"
"52",""
"Female","72"
"Male","89"
"53",""
"Female","38"
"Male","17"
"54",""
"Female","32"
"Male","23"
"55",""
"Female","239"
"Male","238"
"56",""
"Female","37"
"Male","37"
"57",""
"Female","32"
"Male","26"
"58",""
"Female","86"
"Male","70"
"59",""
"Female","7"
"Male","16"
"6",""
"Female","471"
"Male","493"
"60",""
"Female","243"
"Male","316"
"61",""
"Female","15"
"Male","17"
"62",""
"Female","54"
"Male","58"
"63",""
"Female","32"
"Male","16"
"64",""
"Female","15"
"Male","11"
"65",""
"Female","195"
"Male","214"
"66",""
"Female","13"
"Male","11"
"67",""
"Female","11"
"Male","11"
"68",""
"Female","50"
"Male","38"
"69",""
"Female","9"
"Male","10"
"7",""
"Female","400"
"Male","386"
"70",""
"Female","151"
"Male","159"
"71",""
"Female","10"
"Male","10"
"72",""
"Female","21"
"Male","39"
"73",""
"Female","14"
"Male","13"
"74",""
"Female","8"
"Male","5"
"75",""
"Female","92"
"Male","75"
"76",""
"Female","6"
"Male","4"
"77",""
"Female","11"
"Male","9"
"78",""
"Female","8"
"Male","6"
"79",""
"Female","1"
"Male","1"
"8",""
"Female","550"
"Male","573"
"80",""
"Female","37"
"Male","35"
"81",""
"Female","1"
"Male","0"
"82",""
"Female","4"
"Male","2"
"83",""
"Female","2"
"Male","1"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","24"
"Male","26"
"9",""
"Female","240"
"Male","252"
