"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","416"
"Male","381"
"Bhote",""
"Female","43"
"Male","35"
"Bin",""
"Female","235"
"Male","260"
"Brahman - Hill",""
"Female","21"
"Male","5"
"Brahman - Tarai",""
"Female","38"
"Male","49"
"Chamar/ Harijan/ Ram",""
"Female","587"
"Male","610"
"Dhanuk",""
"Female","177"
"Male","171"
"Dhobi",""
"Female","73"
"Male","91"
"Dom",""
"Female","35"
"Male","32"
"Dusadh/ Pasawan/ Pasi",""
"Female","298"
"Male","313"
"Gaderi/Bhedihar",""
"Female","13"
"Male","15"
"Hajam/Thakur",""
"Female","195"
"Male","241"
"Halwai",""
"Female","71"
"Male","57"
"Kalwar",""
"Female","391"
"Male","384"
"Kanu",""
"Female","144"
"Male","174"
"Kathabaniyan",""
"Female","2"
"Male","9"
"Kayastha",""
"Female","21"
"Male","18"
"Khatwe",""
"Female","283"
"Male","307"
"Koiri/Kushwaha",""
"Female","357"
"Male","354"
"Kumhar",""
"Female","274"
"Male","282"
"Kurmi",""
"Female","74"
"Male","76"
"Lohar",""
"Female","422"
"Male","427"
"Mali",""
"Female","59"
"Male","60"
"Mallaha",""
"Female","60"
"Male","68"
"Marwadi",""
"Female","383"
"Male","388"
"Musahar",""
"Female","228"
"Male","236"
"Musalman",""
"Female","2557"
"Male","2636"
"Natuwa",""
"Female","26"
"Male","39"
"Nuniya",""
"Female","134"
"Male","139"
"Others",""
"Female","31"
"Male","22"
"Rai",""
"Female","58"
"Male","67"
"Sanyasi/Dasnami",""
"Female","164"
"Male","190"
"Sonar",""
"Female","190"
"Male","203"
"Tatma/Tatwa",""
"Female","265"
"Male","295"
"Teli",""
"Female","1606"
"Male","1696"
"Terai Others",""
"Female","5"
"Male","6"
"Yadav",""
"Female","3710"
"Male","3970"
