"Population by Mother tongue","Number"
"Bhojpuri",""
"Female","28"
"Male","26"
"Doteli",""
"Female","7"
"Male","5"
"Gurung",""
"Female","376"
"Male","421"
"Hindi",""
"Female","14"
"Male","14"
"Khaling",""
"Female","6"
"Male","7"
"Limbu",""
"Female","7"
"Male","6"
"Magahi",""
"Female","98"
"Male","89"
"Magar",""
"Female","33"
"Male","37"
"Maithili",""
"Female","8719"
"Male","9149"
"Malpande",""
"Female","20"
"Male","23"
"Meche",""
"Female","32"
"Male","26"
"Nepali",""
"Female","1616"
"Male","1555"
"Newar",""
"Female","20"
"Male","13"
"Not Reported",""
"Female","95"
"Male","95"
"Others",""
"Female","20"
"Male","13"
"Pahari",""
"Female","9"
"Male","5"
"Rai",""
"Female","17"
"Male","21"
"Santhali",""
"Female","22"
"Male","19"
"Sherpa",""
"Female","11"
"Male","8"
"Sunuwar",""
"Female","7"
"Male","11"
"Tamang",""
"Female","8"
"Male","6"
"Tharu",""
"Female","3712"
"Male","3600"
"Uranw/Urau",""
"Female","80"
"Male","78"
"Urdu",""
"Female","483"
"Male","482"
"Yakkha",""
"Female","12"
"Male","17"
