"Population by Single Year of Age","Number"
"0",""
"Female","408"
"Male","411"
"1",""
"Female","361"
"Male","386"
"10",""
"Female","551"
"Male","480"
"11",""
"Female","433"
"Male","404"
"12",""
"Female","555"
"Male","477"
"13",""
"Female","443"
"Male","394"
"14",""
"Female","435"
"Male","437"
"15",""
"Female","429"
"Male","356"
"16",""
"Female","393"
"Male","366"
"17",""
"Female","301"
"Male","246"
"18",""
"Female","392"
"Male","388"
"19",""
"Female","260"
"Male","227"
"2",""
"Female","543"
"Male","523"
"20",""
"Female","417"
"Male","283"
"21",""
"Female","312"
"Male","271"
"22",""
"Female","348"
"Male","335"
"23",""
"Female","286"
"Male","298"
"24",""
"Female","321"
"Male","306"
"25",""
"Female","407"
"Male","436"
"26",""
"Female","250"
"Male","326"
"27",""
"Female","224"
"Male","301"
"28",""
"Female","309"
"Male","350"
"29",""
"Female","150"
"Male","198"
"3",""
"Female","598"
"Male","564"
"30",""
"Female","388"
"Male","335"
"31",""
"Female","170"
"Male","194"
"32",""
"Female","212"
"Male","274"
"33",""
"Female","178"
"Male","195"
"34",""
"Female","196"
"Male","184"
"35",""
"Female","413"
"Male","363"
"36",""
"Female","186"
"Male","260"
"37",""
"Female","168"
"Male","159"
"38",""
"Female","232"
"Male","263"
"39",""
"Female","137"
"Male","136"
"4",""
"Female","542"
"Male","559"
"40",""
"Female","349"
"Male","333"
"41",""
"Female","149"
"Male","170"
"42",""
"Female","173"
"Male","202"
"43",""
"Female","114"
"Male","129"
"44",""
"Female","106"
"Male","139"
"45",""
"Female","283"
"Male","280"
"46",""
"Female","122"
"Male","119"
"47",""
"Female","98"
"Male","111"
"48",""
"Female","146"
"Male","177"
"49",""
"Female","100"
"Male","102"
"5",""
"Female","581"
"Male","540"
"50",""
"Female","231"
"Male","208"
"51",""
"Female","133"
"Male","146"
"52",""
"Female","108"
"Male","136"
"53",""
"Female","77"
"Male","96"
"54",""
"Female","63"
"Male","86"
"55",""
"Female","189"
"Male","177"
"56",""
"Female","99"
"Male","108"
"57",""
"Female","52"
"Male","80"
"58",""
"Female","92"
"Male","116"
"59",""
"Female","51"
"Male","91"
"6",""
"Female","542"
"Male","528"
"60",""
"Female","219"
"Male","181"
"61",""
"Female","108"
"Male","95"
"62",""
"Female","102"
"Male","88"
"63",""
"Female","64"
"Male","69"
"64",""
"Female","50"
"Male","45"
"65",""
"Female","160"
"Male","134"
"66",""
"Female","50"
"Male","38"
"67",""
"Female","36"
"Male","27"
"68",""
"Female","35"
"Male","40"
"69",""
"Female","21"
"Male","28"
"7",""
"Female","528"
"Male","502"
"70",""
"Female","77"
"Male","66"
"71",""
"Female","23"
"Male","22"
"72",""
"Female","24"
"Male","25"
"73",""
"Female","14"
"Male","14"
"74",""
"Female","14"
"Male","9"
"75",""
"Female","40"
"Male","29"
"76",""
"Female","8"
"Male","13"
"77",""
"Female","9"
"Male","12"
"78",""
"Female","9"
"Male","10"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","517"
"Male","543"
"80",""
"Female","24"
"Male","12"
"81",""
"Female","6"
"Male","3"
"82",""
"Female","7"
"Male","6"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","4"
"Male","4"
"85",""
"Female","14"
"Male","22"
"9",""
"Female","486"
"Male","436"
