"Population by Single Year of Age","Number"
"0",""
"Female","225"
"Male","246"
"1",""
"Female","192"
"Male","166"
"10",""
"Female","266"
"Male","260"
"11",""
"Female","185"
"Male","177"
"12",""
"Female","304"
"Male","295"
"13",""
"Female","202"
"Male","222"
"14",""
"Female","202"
"Male","247"
"15",""
"Female","179"
"Male","181"
"16",""
"Female","193"
"Male","208"
"17",""
"Female","122"
"Male","112"
"18",""
"Female","255"
"Male","222"
"19",""
"Female","117"
"Male","102"
"2",""
"Female","264"
"Male","303"
"20",""
"Female","169"
"Male","157"
"21",""
"Female","130"
"Male","124"
"22",""
"Female","166"
"Male","170"
"23",""
"Female","102"
"Male","111"
"24",""
"Female","120"
"Male","106"
"25",""
"Female","176"
"Male","122"
"26",""
"Female","100"
"Male","99"
"27",""
"Female","65"
"Male","75"
"28",""
"Female","165"
"Male","106"
"29",""
"Female","48"
"Male","61"
"3",""
"Female","299"
"Male","310"
"30",""
"Female","196"
"Male","153"
"31",""
"Female","51"
"Male","58"
"32",""
"Female","101"
"Male","97"
"33",""
"Female","78"
"Male","81"
"34",""
"Female","61"
"Male","86"
"35",""
"Female","165"
"Male","163"
"36",""
"Female","85"
"Male","104"
"37",""
"Female","41"
"Male","47"
"38",""
"Female","93"
"Male","84"
"39",""
"Female","33"
"Male","54"
"4",""
"Female","312"
"Male","332"
"40",""
"Female","178"
"Male","144"
"41",""
"Female","46"
"Male","55"
"42",""
"Female","65"
"Male","98"
"43",""
"Female","38"
"Male","48"
"44",""
"Female","37"
"Male","61"
"45",""
"Female","127"
"Male","122"
"46",""
"Female","50"
"Male","54"
"47",""
"Female","22"
"Male","50"
"48",""
"Female","59"
"Male","94"
"49",""
"Female","28"
"Male","43"
"5",""
"Female","245"
"Male","298"
"50",""
"Female","134"
"Male","105"
"51",""
"Female","30"
"Male","37"
"52",""
"Female","58"
"Male","56"
"53",""
"Female","18"
"Male","33"
"54",""
"Female","24"
"Male","31"
"55",""
"Female","71"
"Male","81"
"56",""
"Female","39"
"Male","70"
"57",""
"Female","24"
"Male","36"
"58",""
"Female","43"
"Male","64"
"59",""
"Female","22"
"Male","29"
"6",""
"Female","269"
"Male","265"
"60",""
"Female","120"
"Male","99"
"61",""
"Female","73"
"Male","60"
"62",""
"Female","72"
"Male","77"
"63",""
"Female","34"
"Male","30"
"64",""
"Female","44"
"Male","48"
"65",""
"Female","80"
"Male","53"
"66",""
"Female","25"
"Male","34"
"67",""
"Female","17"
"Male","23"
"68",""
"Female","24"
"Male","32"
"69",""
"Female","11"
"Male","13"
"7",""
"Female","231"
"Male","215"
"70",""
"Female","43"
"Male","47"
"71",""
"Female","7"
"Male","14"
"72",""
"Female","16"
"Male","13"
"73",""
"Female","6"
"Male","10"
"74",""
"Female","8"
"Male","7"
"75",""
"Female","22"
"Male","21"
"76",""
"Female","8"
"Male","11"
"77",""
"Female","2"
"Male","5"
"78",""
"Female","12"
"Male","13"
"79",""
"Female","5"
"Male","3"
"8",""
"Female","265"
"Male","259"
"80",""
"Female","8"
"Male","6"
"81",""
"Female","3"
"Male","6"
"82",""
"Female","4"
"Male","7"
"83",""
"Female","1"
"Male","3"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","14"
"Male","9"
"9",""
"Female","243"
"Male","225"
