"Population by Caste Ethinicity","Number"
"Badi",""
"Female","54"
"Male","51"
"","105"
"Bote",""
"Female","64"
"Male","74"
"","138"
"Brahman - Hill",""
"Female","12292"
"Male","10829"
"","23121"
"Brahman - Tarai",""
"Female","21"
"Male","15"
"","36"
"Chamar/ Harijan/ Ram",""
"Female","3"
"Male","13"
"","16"
"Chepang /Praja",""
"Female","195"
"Male","185"
"","380"
"Chhetri",""
"Female","4691"
"Male","4003"
"","8694"
"Dalit Others",""
"Female","29"
"Male","27"
"","56"
"Damai/Dholi",""
"Female","652"
"Male","554"
"","1206"
"Darai",""
"Female","466"
"Male","427"
"","893"
"Dhanuk",""
"Female","7"
"Male","14"
"","21"
"Dusadh/ Pasawan/ Pasi",""
"Female","20"
"Male","32"
"","52"
"Ghale",""
"Female","6"
"Male","7"
"","13"
"Gharti/Bhujel",""
"Female","252"
"Male","245"
"","497"
"Gurung",""
"Female","1087"
"Male","916"
"","2003"
"Hajam/Thakur",""
"Female","28"
"Male","59"
"","87"
"Halkhor",""
"Female","7"
"Male","12"
"","19"
"Halwai",""
"Female","38"
"Male","48"
"","86"
"Hyolmo",""
"Female","14"
"Male","13"
"","27"
"Kalwar",""
"Female","137"
"Male","143"
"","280"
"Kami",""
"Female","1262"
"Male","1097"
"","2359"
"Kanu",""
"Female","13"
"Male","42"
"","55"
"Kathabaniyan",""
"Female","38"
"Male","51"
"","89"
"Kayastha",""
"Female","4"
"Male","7"
"","11"
"Koiri/Kushwaha",""
"Female","10"
"Male","44"
"","54"
"Kumal",""
"Female","405"
"Male","426"
"","831"
"Kumhar",""
"Female","6"
"Male","7"
"","13"
"Kurmi",""
"Female","21"
"Male","56"
"","77"
"Limbu",""
"Female","13"
"Male","14"
"","27"
"Lohar",""
"Female","8"
"Male","16"
"","24"
"Magar",""
"Female","1104"
"Male","921"
"","2025"
"Majhi",""
"Female","29"
"Male","43"
"","72"
"Mali",""
"Female","25"
"Male","23"
"","48"
"Mallaha",""
"Female","29"
"Male","62"
"","91"
"Marwadi",""
"Female","14"
"Male","10"
"","24"
"Musahar",""
"Female","101"
"Male","114"
"","215"
"Musalman",""
"Female","815"
"Male","930"
"","1745"
"Newar",""
"Female","2366"
"Male","2129"
"","4495"
"Nuniya",""
"Female","5"
"Male","8"
"","13"
"Others",""
"Female","43"
"Male","61"
"","104"
"Punjabi/Sikh",""
"Female","4"
"Male","7"
"","11"
"Rai",""
"Female","115"
"Male","103"
"","218"
"Rajput",""
"Female","12"
"Male","13"
"","25"
"Sanyasi/Dasnami",""
"Female","398"
"Male","346"
"","744"
"Sarki",""
"Female","542"
"Male","468"
"","1010"
"Sudhi",""
"Female","8"
"Male","7"
"","15"
"Sunuwar",""
"Female","21"
"Male","31"
"","52"
"Tamang",""
"Female","2431"
"Male","2258"
"","4689"
"Teli",""
"Female","54"
"Male","93"
"","147"
"Terai Others",""
"Female","8"
"Male","21"
"","29"
"Thakuri",""
"Female","155"
"Male","164"
"","319"
"Thami",""
"Female","7"
"Male","6"
"","13"
"Tharu",""
"Female","6426"
"Male","5940"
"","12366"
"Undefined Others",""
"Female","16"
"Male","17"
"","33"
"Yadav",""
"Female","24"
"Male","54"
"","78"
