"Population by Single Year of Age","Number"
"0",""
"Female","483"
"Male","527"
"1",""
"Female","447"
"Male","467"
"10",""
"Female","1110"
"Male","1155"
"11",""
"Female","506"
"Male","506"
"12",""
"Female","938"
"Male","993"
"13",""
"Female","562"
"Male","619"
"14",""
"Female","719"
"Male","762"
"15",""
"Female","603"
"Male","681"
"16",""
"Female","592"
"Male","676"
"17",""
"Female","320"
"Male","422"
"18",""
"Female","566"
"Male","707"
"19",""
"Female","241"
"Male","319"
"2",""
"Female","674"
"Male","706"
"20",""
"Female","802"
"Male","691"
"21",""
"Female","236"
"Male","280"
"22",""
"Female","556"
"Male","540"
"23",""
"Female","317"
"Male","334"
"24",""
"Female","444"
"Male","451"
"25",""
"Female","888"
"Male","961"
"26",""
"Female","366"
"Male","436"
"27",""
"Female","317"
"Male","406"
"28",""
"Female","620"
"Male","622"
"29",""
"Female","136"
"Male","263"
"3",""
"Female","739"
"Male","731"
"30",""
"Female","1103"
"Male","920"
"31",""
"Female","122"
"Male","175"
"32",""
"Female","486"
"Male","443"
"33",""
"Female","258"
"Male","207"
"34",""
"Female","227"
"Male","227"
"35",""
"Female","972"
"Male","1002"
"36",""
"Female","269"
"Male","257"
"37",""
"Female","152"
"Male","182"
"38",""
"Female","462"
"Male","346"
"39",""
"Female","117"
"Male","96"
"4",""
"Female","728"
"Male","769"
"40",""
"Female","911"
"Male","956"
"41",""
"Female","100"
"Male","109"
"42",""
"Female","270"
"Male","323"
"43",""
"Female","139"
"Male","117"
"44",""
"Female","132"
"Male","117"
"45",""
"Female","754"
"Male","811"
"46",""
"Female","121"
"Male","144"
"47",""
"Female","106"
"Male","100"
"48",""
"Female","324"
"Male","237"
"49",""
"Female","75"
"Male","59"
"5",""
"Female","819"
"Male","894"
"50",""
"Female","630"
"Male","754"
"51",""
"Female","70"
"Male","80"
"52",""
"Female","161"
"Male","207"
"53",""
"Female","128"
"Male","76"
"54",""
"Female","108"
"Male","73"
"55",""
"Female","532"
"Male","634"
"56",""
"Female","102"
"Male","112"
"57",""
"Female","57"
"Male","74"
"58",""
"Female","199"
"Male","158"
"59",""
"Female","51"
"Male","63"
"6",""
"Female","759"
"Male","854"
"60",""
"Female","583"
"Male","592"
"61",""
"Female","53"
"Male","54"
"62",""
"Female","127"
"Male","135"
"63",""
"Female","76"
"Male","51"
"64",""
"Female","56"
"Male","44"
"65",""
"Female","407"
"Male","463"
"66",""
"Female","41"
"Male","43"
"67",""
"Female","28"
"Male","36"
"68",""
"Female","77"
"Male","98"
"69",""
"Female","16"
"Male","28"
"7",""
"Female","686"
"Male","754"
"70",""
"Female","263"
"Male","323"
"71",""
"Female","12"
"Male","14"
"72",""
"Female","47"
"Male","54"
"73",""
"Female","10"
"Male","16"
"74",""
"Female","8"
"Male","9"
"75",""
"Female","108"
"Male","129"
"76",""
"Female","8"
"Male","13"
"77",""
"Female","7"
"Male","10"
"78",""
"Female","16"
"Male","15"
"79",""
"Female","1"
"Male","4"
"8",""
"Female","1002"
"Male","968"
"80",""
"Female","59"
"Male","67"
"81",""
"Female","3"
"Male","1"
"82",""
"Female","6"
"Male","9"
"83",""
"Female","1"
"Male","4"
"84",""
"Female","2"
"Male","0"
"85",""
"Female","76"
"Male","51"
"9",""
"Female","487"
"Male","553"
