"Population by Single Year of Age","Number"
"0",""
"Female","168"
"Male","190"
"1",""
"Female","140"
"Male","154"
"10",""
"Female","327"
"Male","295"
"11",""
"Female","195"
"Male","168"
"12",""
"Female","328"
"Male","323"
"13",""
"Female","183"
"Male","214"
"14",""
"Female","196"
"Male","250"
"15",""
"Female","231"
"Male","217"
"16",""
"Female","220"
"Male","228"
"17",""
"Female","112"
"Male","107"
"18",""
"Female","268"
"Male","214"
"19",""
"Female","91"
"Male","89"
"2",""
"Female","204"
"Male","255"
"20",""
"Female","196"
"Male","156"
"21",""
"Female","102"
"Male","68"
"22",""
"Female","152"
"Male","127"
"23",""
"Female","120"
"Male","83"
"24",""
"Female","120"
"Male","86"
"25",""
"Female","166"
"Male","132"
"26",""
"Female","108"
"Male","76"
"27",""
"Female","98"
"Male","58"
"28",""
"Female","155"
"Male","121"
"29",""
"Female","59"
"Male","45"
"3",""
"Female","226"
"Male","219"
"30",""
"Female","213"
"Male","149"
"31",""
"Female","47"
"Male","35"
"32",""
"Female","125"
"Male","84"
"33",""
"Female","65"
"Male","48"
"34",""
"Female","69"
"Male","46"
"35",""
"Female","197"
"Male","181"
"36",""
"Female","93"
"Male","67"
"37",""
"Female","41"
"Male","32"
"38",""
"Female","119"
"Male","85"
"39",""
"Female","31"
"Male","31"
"4",""
"Female","255"
"Male","258"
"40",""
"Female","176"
"Male","145"
"41",""
"Female","29"
"Male","34"
"42",""
"Female","67"
"Male","52"
"43",""
"Female","41"
"Male","25"
"44",""
"Female","49"
"Male","35"
"45",""
"Female","149"
"Male","125"
"46",""
"Female","42"
"Male","34"
"47",""
"Female","21"
"Male","25"
"48",""
"Female","87"
"Male","62"
"49",""
"Female","23"
"Male","14"
"5",""
"Female","257"
"Male","254"
"50",""
"Female","140"
"Male","96"
"51",""
"Female","24"
"Male","29"
"52",""
"Female","55"
"Male","54"
"53",""
"Female","35"
"Male","30"
"54",""
"Female","26"
"Male","40"
"55",""
"Female","87"
"Male","74"
"56",""
"Female","40"
"Male","36"
"57",""
"Female","25"
"Male","22"
"58",""
"Female","61"
"Male","53"
"59",""
"Female","20"
"Male","25"
"6",""
"Female","263"
"Male","258"
"60",""
"Female","152"
"Male","89"
"61",""
"Female","34"
"Male","26"
"62",""
"Female","49"
"Male","38"
"63",""
"Female","23"
"Male","19"
"64",""
"Female","24"
"Male","15"
"65",""
"Female","137"
"Male","76"
"66",""
"Female","25"
"Male","25"
"67",""
"Female","19"
"Male","16"
"68",""
"Female","28"
"Male","31"
"69",""
"Female","8"
"Male","12"
"7",""
"Female","237"
"Male","236"
"70",""
"Female","85"
"Male","45"
"71",""
"Female","9"
"Male","5"
"72",""
"Female","17"
"Male","21"
"73",""
"Female","12"
"Male","5"
"74",""
"Female","8"
"Male","8"
"75",""
"Female","40"
"Male","25"
"76",""
"Female","7"
"Male","9"
"77",""
"Female","2"
"Male","5"
"78",""
"Female","13"
"Male","14"
"79",""
"Female","8"
"Male","7"
"8",""
"Female","308"
"Male","322"
"80",""
"Female","22"
"Male","17"
"81",""
"Female","3"
"Male","5"
"82",""
"Female","3"
"Male","5"
"83",""
"Female","4"
"Male","4"
"84",""
"Female","2"
"Male","3"
"85",""
"Female","19"
"Male","9"
"9",""
"Female","182"
"Male","174"
