"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","84"
"Male","85"
"Bahing",""
"Female","10"
"Male","9"
"Bantaba",""
"Female","5"
"Male","6"
"Bantar/Sardar",""
"Female","541"
"Male","475"
"Baraee",""
"Female","43"
"Male","42"
"Brahman - Hill",""
"Female","407"
"Male","404"
"Brahman - Tarai",""
"Female","22"
"Male","17"
"Chamar/ Harijan/ Ram",""
"Female","490"
"Male","449"
"Chhetri",""
"Female","276"
"Male","249"
"Damai/Dholi",""
"Female","91"
"Male","84"
"Danuwar",""
"Female","188"
"Male","155"
"Dhanuk",""
"Female","551"
"Male","505"
"Dhobi",""
"Female","30"
"Male","23"
"Dom",""
"Female","42"
"Male","59"
"Gharti/Bhujel",""
"Female","39"
"Male","36"
"Hajam/Thakur",""
"Female","233"
"Male","224"
"Halwai",""
"Female","104"
"Male","123"
"Kalwar",""
"Female","6"
"Male","6"
"Kami",""
"Female","183"
"Male","150"
"Kathabaniyan",""
"Female","161"
"Male","175"
"Khatwe",""
"Female","410"
"Male","378"
"Koiri/Kushwaha",""
"Female","125"
"Male","128"
"Kumal",""
"Female","11"
"Male","16"
"Kumhar",""
"Female","69"
"Male","67"
"Limbu",""
"Female","16"
"Male","10"
"Magar",""
"Female","108"
"Male","97"
"Mallaha",""
"Female","30"
"Male","32"
"Musahar",""
"Female","1460"
"Male","1416"
"Musalman",""
"Female","1241"
"Male","1110"
"Newar",""
"Female","32"
"Male","21"
"Others",""
"Female","27"
"Male","27"
"Punjabi/Sikh",""
"Female","17"
"Male","15"
"Rai",""
"Female","99"
"Male","88"
"Rajdhob",""
"Female","188"
"Male","193"
"Rajput",""
"Female","15"
"Male","10"
"Sanyasi/Dasnami",""
"Female","16"
"Male","15"
"Sarki",""
"Female","47"
"Male","48"
"Sonar",""
"Female","12"
"Male","10"
"Sudhi",""
"Female","23"
"Male","24"
"Tamang",""
"Female","96"
"Male","95"
"Tatma/Tatwa",""
"Female","51"
"Male","60"
"Teli",""
"Female","606"
"Male","580"
"Terai Others",""
"Female","17"
"Male","11"
"Tharu",""
"Female","4926"
"Male","4104"
"Undefined Others",""
"Female","13"
"Male","10"
"Yadav",""
"Female","1122"
"Male","1005"
