"Population by Caste Ethinicity","Number"
"Badi",""
"Female","4"
"Male","7"
"","11"
"Baraee",""
"Female","46"
"Male","59"
"","105"
"Bin",""
"Female","93"
"Male","123"
"","216"
"Brahman - Hill",""
"Female","196"
"Male","216"
"","412"
"Brahman - Tarai",""
"Female","451"
"Male","429"
"","880"
"Chamar/ Harijan/ Ram",""
"Female","718"
"Male","857"
"","1575"
"Chhetri",""
"Female","31"
"Male","24"
"","55"
"Dalit Others",""
"Female","33"
"Male","31"
"","64"
"Darai",""
"Female","63"
"Male","73"
"","136"
"Dhanuk",""
"Female","190"
"Male","193"
"","383"
"Dhobi",""
"Female","396"
"Male","410"
"","806"
"Dom",""
"Female","14"
"Male","12"
"","26"
"Dusadh/ Pasawan/ Pasi",""
"Female","391"
"Male","363"
"","754"
"Gaderi/Bhedihar",""
"Female","18"
"Male","22"
"","40"
"Hajam/Thakur",""
"Female","299"
"Male","288"
"","587"
"Halwai",""
"Female","19"
"Male","12"
"","31"
"Kahar",""
"Female","195"
"Male","199"
"","394"
"Kalwar",""
"Female","623"
"Male","727"
"","1350"
"Kanu",""
"Female","914"
"Male","947"
"","1861"
"Kathabaniyan",""
"Female","56"
"Male","52"
"","108"
"Kayastha",""
"Female","184"
"Male","208"
"","392"
"Kewat",""
"Female","19"
"Male","27"
"","46"
"Koiri/Kushwaha",""
"Female","71"
"Male","61"
"","132"
"Kumhar",""
"Female","501"
"Male","527"
"","1028"
"Kurmi",""
"Female","988"
"Male","1136"
"","2124"
"Lohar",""
"Female","302"
"Male","352"
"","654"
"Mali",""
"Female","79"
"Male","107"
"","186"
"Mallaha",""
"Female","163"
"Male","184"
"","347"
"Musahar",""
"Female","95"
"Male","110"
"","205"
"Musalman",""
"Female","779"
"Male","771"
"","1550"
"Newar",""
"Female","11"
"Male","14"
"","25"
"Nuniya",""
"Female","861"
"Male","957"
"","1818"
"Others",""
"Female","28"
"Male","11"
"","39"
"Rai",""
"Female","18"
"Male","12"
"","30"
"Rajput",""
"Female","717"
"Male","804"
"","1521"
"Sanyasi/Dasnami",""
"Female","224"
"Male","236"
"","460"
"Sonar",""
"Female","35"
"Male","38"
"","73"
"Tatma/Tatwa",""
"Female","977"
"Male","1102"
"","2079"
"Teli",""
"Female","1303"
"Male","1519"
"","2822"
"Terai Others",""
"Female","15"
"Male","18"
"","33"
"Undefined Others",""
"Female","12"
"Male","15"
"","27"
"Yadav",""
"Female","2409"
"Male","2721"
"","5130"
"Yakkha",""
"Female","30"
"Male","24"
"","54"
