"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","57"
"Male","35"
"Bote",""
"Female","14"
"Male","10"
"Brahman - Hill",""
"Female","3135"
"Male","2659"
"Brahman - Tarai",""
"Female","6"
"Male","8"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","8"
"Chepang /Praja",""
"Female","14"
"Male","15"
"Chhetri",""
"Female","5565"
"Male","4529"
"Dalit Others",""
"Female","18"
"Male","25"
"Damai/Dholi",""
"Female","663"
"Male","604"
"Darai",""
"Female","30"
"Male","24"
"Gaine",""
"Female","7"
"Male","9"
"Gharti/Bhujel",""
"Female","34"
"Male","29"
"Gurung",""
"Female","149"
"Male","124"
"Kami",""
"Female","2397"
"Male","2075"
"Kanu",""
"Female","7"
"Male","7"
"Koiri/Kushwaha",""
"Female","4"
"Male","7"
"Kumal",""
"Female","14"
"Male","18"
"Lohar",""
"Female","12"
"Male","13"
"Magar",""
"Female","1040"
"Male","895"
"Marwadi",""
"Female","4"
"Male","8"
"Musalman",""
"Female","345"
"Male","353"
"Newar",""
"Female","98"
"Male","84"
"Others",""
"Female","28"
"Male","21"
"Rai",""
"Female","7"
"Male","4"
"Rajbansi",""
"Female","89"
"Male","103"
"Raji",""
"Female","71"
"Male","55"
"Sanyasi/Dasnami",""
"Female","258"
"Male","219"
"Sarki",""
"Female","131"
"Male","99"
"Tamang",""
"Female","50"
"Male","53"
"Tatma/Tatwa",""
"Female","11"
"Male","4"
"Terai Others",""
"Female","32"
"Male","20"
"Thakuri",""
"Female","1471"
"Male","1208"
"Tharu",""
"Female","13454"
"Male","12603"
"Yadav",""
"Female","351"
"Male","374"
