"Population by Single Year of Age","Number"
"0",""
"Female","484"
"Male","485"
"1",""
"Female","417"
"Male","456"
"10",""
"Female","809"
"Male","825"
"11",""
"Female","688"
"Male","702"
"12",""
"Female","853"
"Male","971"
"13",""
"Female","739"
"Male","768"
"14",""
"Female","821"
"Male","765"
"15",""
"Female","748"
"Male","696"
"16",""
"Female","792"
"Male","767"
"17",""
"Female","704"
"Male","621"
"18",""
"Female","863"
"Male","733"
"19",""
"Female","560"
"Male","430"
"2",""
"Female","533"
"Male","548"
"20",""
"Female","745"
"Male","481"
"21",""
"Female","547"
"Male","348"
"22",""
"Female","653"
"Male","469"
"23",""
"Female","481"
"Male","315"
"24",""
"Female","522"
"Male","327"
"25",""
"Female","747"
"Male","422"
"26",""
"Female","516"
"Male","296"
"27",""
"Female","469"
"Male","319"
"28",""
"Female","596"
"Male","382"
"29",""
"Female","287"
"Male","217"
"3",""
"Female","536"
"Male","582"
"30",""
"Female","806"
"Male","469"
"31",""
"Female","260"
"Male","186"
"32",""
"Female","468"
"Male","343"
"33",""
"Female","272"
"Male","231"
"34",""
"Female","342"
"Male","194"
"35",""
"Female","726"
"Male","661"
"36",""
"Female","321"
"Male","273"
"37",""
"Female","230"
"Male","171"
"38",""
"Female","309"
"Male","275"
"39",""
"Female","187"
"Male","156"
"4",""
"Female","571"
"Male","647"
"40",""
"Female","730"
"Male","569"
"41",""
"Female","196"
"Male","165"
"42",""
"Female","311"
"Male","259"
"43",""
"Female","224"
"Male","202"
"44",""
"Female","183"
"Male","156"
"45",""
"Female","545"
"Male","512"
"46",""
"Female","150"
"Male","194"
"47",""
"Female","140"
"Male","129"
"48",""
"Female","228"
"Male","218"
"49",""
"Female","121"
"Male","123"
"5",""
"Female","653"
"Male","657"
"50",""
"Female","438"
"Male","429"
"51",""
"Female","130"
"Male","115"
"52",""
"Female","166"
"Male","194"
"53",""
"Female","116"
"Male","113"
"54",""
"Female","124"
"Male","101"
"55",""
"Female","284"
"Male","305"
"56",""
"Female","130"
"Male","147"
"57",""
"Female","139"
"Male","122"
"58",""
"Female","164"
"Male","155"
"59",""
"Female","86"
"Male","99"
"6",""
"Female","618"
"Male","658"
"60",""
"Female","391"
"Male","399"
"61",""
"Female","96"
"Male","107"
"62",""
"Female","134"
"Male","103"
"63",""
"Female","93"
"Male","82"
"64",""
"Female","89"
"Male","80"
"65",""
"Female","283"
"Male","244"
"66",""
"Female","74"
"Male","82"
"67",""
"Female","70"
"Male","73"
"68",""
"Female","86"
"Male","150"
"69",""
"Female","48"
"Male","76"
"7",""
"Female","700"
"Male","658"
"70",""
"Female","175"
"Male","214"
"71",""
"Female","34"
"Male","38"
"72",""
"Female","74"
"Male","74"
"73",""
"Female","46"
"Male","46"
"74",""
"Female","26"
"Male","45"
"75",""
"Female","86"
"Male","80"
"76",""
"Female","13"
"Male","29"
"77",""
"Female","18"
"Male","19"
"78",""
"Female","19"
"Male","32"
"79",""
"Female","20"
"Male","16"
"8",""
"Female","723"
"Male","686"
"80",""
"Female","55"
"Male","26"
"81",""
"Female","11"
"Male","11"
"82",""
"Female","8"
"Male","14"
"83",""
"Female","8"
"Male","12"
"84",""
"Female","8"
"Male","13"
"85",""
"Female","51"
"Male","59"
"9",""
"Female","656"
"Male","681"
