"Population by Single Year of Age","Number"
"0",""
"Female","165"
"Male","229"
"1",""
"Female","178"
"Male","218"
"10",""
"Female","322"
"Male","332"
"11",""
"Female","311"
"Male","259"
"12",""
"Female","346"
"Male","349"
"13",""
"Female","323"
"Male","285"
"14",""
"Female","320"
"Male","303"
"15",""
"Female","349"
"Male","300"
"16",""
"Female","335"
"Male","247"
"17",""
"Female","334"
"Male","275"
"18",""
"Female","340"
"Male","229"
"19",""
"Female","271"
"Male","157"
"2",""
"Female","228"
"Male","217"
"20",""
"Female","230"
"Male","125"
"21",""
"Female","272"
"Male","124"
"22",""
"Female","304"
"Male","101"
"23",""
"Female","231"
"Male","90"
"24",""
"Female","230"
"Male","92"
"25",""
"Female","238"
"Male","98"
"26",""
"Female","189"
"Male","84"
"27",""
"Female","207"
"Male","95"
"28",""
"Female","250"
"Male","122"
"29",""
"Female","116"
"Male","72"
"3",""
"Female","194"
"Male","218"
"30",""
"Female","247"
"Male","114"
"31",""
"Female","133"
"Male","74"
"32",""
"Female","178"
"Male","69"
"33",""
"Female","153"
"Male","66"
"34",""
"Female","129"
"Male","72"
"35",""
"Female","259"
"Male","103"
"36",""
"Female","148"
"Male","81"
"37",""
"Female","112"
"Male","80"
"38",""
"Female","170"
"Male","83"
"39",""
"Female","132"
"Male","66"
"4",""
"Female","237"
"Male","255"
"40",""
"Female","236"
"Male","106"
"41",""
"Female","99"
"Male","61"
"42",""
"Female","137"
"Male","62"
"43",""
"Female","103"
"Male","76"
"44",""
"Female","120"
"Male","42"
"45",""
"Female","225"
"Male","100"
"46",""
"Female","106"
"Male","55"
"47",""
"Female","98"
"Male","63"
"48",""
"Female","101"
"Male","85"
"49",""
"Female","96"
"Male","78"
"5",""
"Female","264"
"Male","249"
"50",""
"Female","208"
"Male","136"
"51",""
"Female","100"
"Male","89"
"52",""
"Female","137"
"Male","88"
"53",""
"Female","107"
"Male","88"
"54",""
"Female","94"
"Male","58"
"55",""
"Female","154"
"Male","121"
"56",""
"Female","101"
"Male","71"
"57",""
"Female","108"
"Male","105"
"58",""
"Female","99"
"Male","77"
"59",""
"Female","103"
"Male","66"
"6",""
"Female","230"
"Male","289"
"60",""
"Female","166"
"Male","109"
"61",""
"Female","112"
"Male","66"
"62",""
"Female","106"
"Male","99"
"63",""
"Female","85"
"Male","87"
"64",""
"Female","75"
"Male","71"
"65",""
"Female","142"
"Male","97"
"66",""
"Female","63"
"Male","51"
"67",""
"Female","73"
"Male","79"
"68",""
"Female","76"
"Male","98"
"69",""
"Female","36"
"Male","56"
"7",""
"Female","295"
"Male","298"
"70",""
"Female","96"
"Male","82"
"71",""
"Female","36"
"Male","47"
"72",""
"Female","51"
"Male","71"
"73",""
"Female","32"
"Male","43"
"74",""
"Female","27"
"Male","32"
"75",""
"Female","67"
"Male","55"
"76",""
"Female","33"
"Male","27"
"77",""
"Female","35"
"Male","20"
"78",""
"Female","27"
"Male","37"
"79",""
"Female","18"
"Male","31"
"8",""
"Female","275"
"Male","319"
"80",""
"Female","53"
"Male","36"
"81",""
"Female","25"
"Male","26"
"82",""
"Female","23"
"Male","20"
"83",""
"Female","12"
"Male","12"
"84",""
"Female","24"
"Male","14"
"85",""
"Female","79"
"Male","42"
"9",""
"Female","296"
"Male","288"
