"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","46"
"Male","32"
"Bote",""
"Female","72"
"Male","67"
"Brahman - Hill",""
"Female","602"
"Male","480"
"Chhetri",""
"Female","7491"
"Male","6114"
"Damai/Dholi",""
"Female","364"
"Male","346"
"Gaine",""
"Female","62"
"Male","37"
"Gharti/Bhujel",""
"Female","16"
"Male","7"
"Gurung",""
"Female","12"
"Male","18"
"Kami",""
"Female","1847"
"Male","1546"
"Kumal",""
"Female","195"
"Male","187"
"Magar",""
"Female","2779"
"Male","2423"
"Majhi",""
"Female","35"
"Male","43"
"Musalman",""
"Female","14"
"Male","23"
"Newar",""
"Female","16"
"Male","10"
"Others",""
"Female","17"
"Male","21"
"Sanyasi/Dasnami",""
"Female","384"
"Male","339"
"Sarki",""
"Female","276"
"Male","205"
"Tamang",""
"Female","9"
"Male","4"
"Terai Others",""
"Female","10"
"Male","4"
"Thakuri",""
"Female","103"
"Male","95"
"Tharu",""
"Female","590"
"Male","528"
