"Population by Caste Ethinicity","Number"
"Bote",""
"Female","46"
"Male","40"
"","86"
"Brahman - Hill",""
"Female","4152"
"Male","2974"
"","7126"
"Chhetri",""
"Female","500"
"Male","383"
"","883"
"Damai/Dholi",""
"Female","633"
"Male","424"
"","1057"
"Gharti/Bhujel",""
"Female","329"
"Male","233"
"","562"
"Gurung",""
"Female","179"
"Male","153"
"","332"
"Kami",""
"Female","1281"
"Male","921"
"","2202"
"Khawas",""
"Female","99"
"Male","74"
"","173"
"Kumal",""
"Female","528"
"Male","430"
"","958"
"Magar",""
"Female","3911"
"Male","2911"
"","6822"
"Majhi",""
"Female","42"
"Male","21"
"","63"
"Musalman",""
"Female","28"
"Male","27"
"","55"
"Newar",""
"Female","1054"
"Male","774"
"","1828"
"Others",""
"Female","25"
"Male","19"
"","44"
"Sanyasi/Dasnami",""
"Female","223"
"Male","155"
"","378"
"Sarki",""
"Female","626"
"Male","486"
"","1112"
"Tamang",""
"Female","53"
"Male","37"
"","90"
"Thakuri",""
"Female","1261"
"Male","932"
"","2193"
"Tharu",""
"Female","6"
"Male","36"
"","42"
