"Population by Single Year of Age","Number"
"0",""
"Female","382"
"Male","429"
"1",""
"Female","357"
"Male","358"
"10",""
"Female","646"
"Male","676"
"11",""
"Female","576"
"Male","548"
"12",""
"Female","561"
"Male","678"
"13",""
"Female","648"
"Male","595"
"14",""
"Female","599"
"Male","565"
"15",""
"Female","534"
"Male","494"
"16",""
"Female","536"
"Male","405"
"17",""
"Female","479"
"Male","369"
"18",""
"Female","529"
"Male","430"
"19",""
"Female","298"
"Male","237"
"2",""
"Female","442"
"Male","445"
"20",""
"Female","457"
"Male","312"
"21",""
"Female","310"
"Male","234"
"22",""
"Female","423"
"Male","282"
"23",""
"Female","300"
"Male","220"
"24",""
"Female","320"
"Male","224"
"25",""
"Female","437"
"Male","288"
"26",""
"Female","318"
"Male","246"
"27",""
"Female","275"
"Male","224"
"28",""
"Female","306"
"Male","285"
"29",""
"Female","171"
"Male","127"
"3",""
"Female","467"
"Male","479"
"30",""
"Female","433"
"Male","321"
"31",""
"Female","175"
"Male","125"
"32",""
"Female","254"
"Male","228"
"33",""
"Female","186"
"Male","160"
"34",""
"Female","181"
"Male","126"
"35",""
"Female","438"
"Male","343"
"36",""
"Female","201"
"Male","178"
"37",""
"Female","174"
"Male","160"
"38",""
"Female","211"
"Male","199"
"39",""
"Female","141"
"Male","103"
"4",""
"Female","505"
"Male","568"
"40",""
"Female","434"
"Male","385"
"41",""
"Female","144"
"Male","134"
"42",""
"Female","173"
"Male","209"
"43",""
"Female","134"
"Male","133"
"44",""
"Female","119"
"Male","119"
"45",""
"Female","326"
"Male","313"
"46",""
"Female","138"
"Male","140"
"47",""
"Female","105"
"Male","124"
"48",""
"Female","171"
"Male","187"
"49",""
"Female","90"
"Male","85"
"5",""
"Female","567"
"Male","581"
"50",""
"Female","276"
"Male","288"
"51",""
"Female","93"
"Male","117"
"52",""
"Female","138"
"Male","139"
"53",""
"Female","93"
"Male","97"
"54",""
"Female","75"
"Male","97"
"55",""
"Female","158"
"Male","175"
"56",""
"Female","94"
"Male","102"
"57",""
"Female","81"
"Male","103"
"58",""
"Female","100"
"Male","97"
"59",""
"Female","77"
"Male","65"
"6",""
"Female","544"
"Male","628"
"60",""
"Female","191"
"Male","186"
"61",""
"Female","67"
"Male","77"
"62",""
"Female","100"
"Male","84"
"63",""
"Female","48"
"Male","60"
"64",""
"Female","52"
"Male","59"
"65",""
"Female","120"
"Male","113"
"66",""
"Female","50"
"Male","51"
"67",""
"Female","66"
"Male","70"
"68",""
"Female","57"
"Male","77"
"69",""
"Female","36"
"Male","37"
"7",""
"Female","615"
"Male","664"
"70",""
"Female","120"
"Male","101"
"71",""
"Female","29"
"Male","24"
"72",""
"Female","48"
"Male","36"
"73",""
"Female","15"
"Male","37"
"74",""
"Female","25"
"Male","23"
"75",""
"Female","58"
"Male","46"
"76",""
"Female","20"
"Male","25"
"77",""
"Female","26"
"Male","27"
"78",""
"Female","32"
"Male","52"
"79",""
"Female","10"
"Male","17"
"8",""
"Female","591"
"Male","590"
"80",""
"Female","45"
"Male","35"
"81",""
"Female","11"
"Male","13"
"82",""
"Female","5"
"Male","10"
"83",""
"Female","7"
"Male","9"
"84",""
"Female","7"
"Male","10"
"85",""
"Female","87"
"Male","64"
"9",""
"Female","556"
"Male","572"
