"Population by Single Year of Age","Number"
"0",""
"Female","462"
"Male","448"
"1",""
"Female","281"
"Male","321"
"10",""
"Female","833"
"Male","875"
"11",""
"Female","275"
"Male","328"
"12",""
"Female","669"
"Male","632"
"13",""
"Female","329"
"Male","373"
"14",""
"Female","440"
"Male","504"
"15",""
"Female","325"
"Male","409"
"16",""
"Female","375"
"Male","539"
"17",""
"Female","183"
"Male","269"
"18",""
"Female","329"
"Male","424"
"19",""
"Female","158"
"Male","190"
"2",""
"Female","519"
"Male","505"
"20",""
"Female","435"
"Male","472"
"21",""
"Female","137"
"Male","154"
"22",""
"Female","336"
"Male","331"
"23",""
"Female","240"
"Male","143"
"24",""
"Female","308"
"Male","256"
"25",""
"Female","493"
"Male","484"
"26",""
"Female","236"
"Male","220"
"27",""
"Female","199"
"Male","180"
"28",""
"Female","485"
"Male","342"
"29",""
"Female","121"
"Male","126"
"3",""
"Female","568"
"Male","568"
"30",""
"Female","522"
"Male","589"
"31",""
"Female","85"
"Male","87"
"32",""
"Female","342"
"Male","281"
"33",""
"Female","182"
"Male","108"
"34",""
"Female","181"
"Male","124"
"35",""
"Female","368"
"Male","502"
"36",""
"Female","154"
"Male","170"
"37",""
"Female","104"
"Male","99"
"38",""
"Female","319"
"Male","211"
"39",""
"Female","82"
"Male","64"
"4",""
"Female","617"
"Male","647"
"40",""
"Female","437"
"Male","514"
"41",""
"Female","77"
"Male","73"
"42",""
"Female","200"
"Male","190"
"43",""
"Female","136"
"Male","75"
"44",""
"Female","94"
"Male","78"
"45",""
"Female","292"
"Male","426"
"46",""
"Female","104"
"Male","82"
"47",""
"Female","68"
"Male","57"
"48",""
"Female","242"
"Male","159"
"49",""
"Female","52"
"Male","32"
"5",""
"Female","644"
"Male","633"
"50",""
"Female","318"
"Male","447"
"51",""
"Female","66"
"Male","62"
"52",""
"Female","114"
"Male","114"
"53",""
"Female","103"
"Male","49"
"54",""
"Female","81"
"Male","61"
"55",""
"Female","237"
"Male","357"
"56",""
"Female","77"
"Male","77"
"57",""
"Female","62"
"Male","58"
"58",""
"Female","170"
"Male","114"
"59",""
"Female","45"
"Male","55"
"6",""
"Female","644"
"Male","705"
"60",""
"Female","273"
"Male","366"
"61",""
"Female","36"
"Male","47"
"62",""
"Female","112"
"Male","80"
"63",""
"Female","60"
"Male","22"
"64",""
"Female","59"
"Male","36"
"65",""
"Female","232"
"Male","272"
"66",""
"Female","42"
"Male","42"
"67",""
"Female","42"
"Male","29"
"68",""
"Female","101"
"Male","91"
"69",""
"Female","22"
"Male","44"
"7",""
"Female","544"
"Male","524"
"70",""
"Female","164"
"Male","195"
"71",""
"Female","23"
"Male","19"
"72",""
"Female","45"
"Male","38"
"73",""
"Female","19"
"Male","20"
"74",""
"Female","16"
"Male","14"
"75",""
"Female","92"
"Male","111"
"76",""
"Female","7"
"Male","16"
"77",""
"Female","9"
"Male","6"
"78",""
"Female","18"
"Male","16"
"79",""
"Female","7"
"Male","5"
"8",""
"Female","737"
"Male","792"
"80",""
"Female","33"
"Male","47"
"81",""
"Female","3"
"Male","2"
"82",""
"Female","6"
"Male","3"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","3"
"Male","2"
"85",""
"Female","55"
"Male","38"
"9",""
"Female","394"
"Male","365"
