"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","19"
"Male","20"
"Bhote",""
"Female","8"
"Male","5"
"Brahman - Hill",""
"Female","1935"
"Male","1877"
"Chhetri",""
"Female","1624"
"Male","1453"
"Dalit Others",""
"Female","48"
"Male","38"
"Damai/Dholi",""
"Female","231"
"Male","197"
"Gharti/Bhujel",""
"Female","62"
"Male","59"
"Gurung",""
"Female","1443"
"Male","1187"
"Kami",""
"Female","749"
"Male","671"
"Khawas",""
"Female","24"
"Male","19"
"Limbu",""
"Female","4446"
"Male","3865"
"Magar",""
"Female","156"
"Male","162"
"Newar",""
"Female","309"
"Male","293"
"Others",""
"Female","26"
"Male","32"
"Rai",""
"Female","490"
"Male","470"
"Rajbansi",""
"Female","4"
"Male","7"
"Sanyasi/Dasnami",""
"Female","242"
"Male","207"
"Sarki",""
"Female","177"
"Male","156"
"Sherpa",""
"Female","893"
"Male","749"
"Sunuwar",""
"Female","314"
"Male","270"
"Tamang",""
"Female","644"
"Male","593"
"Teli",""
"Female","7"
"Male","8"
"Terai Others",""
"Female","7"
"Male","12"
"Thakuri",""
"Female","9"
"Male","14"
"Tharu",""
"Female","37"
"Male","54"
"Topkegola",""
"Female","6"
"Male","6"
"Walung",""
"Female","28"
"Male","27"
"Yadav",""
"Female","3"
"Male","14"
