"Population by Single Year of Age","Number"
"0",""
"Female","124"
"Male","137"
"1",""
"Female","90"
"Male","114"
"10",""
"Female","271"
"Male","232"
"11",""
"Female","222"
"Male","202"
"12",""
"Female","259"
"Male","247"
"13",""
"Female","231"
"Male","254"
"14",""
"Female","251"
"Male","270"
"15",""
"Female","233"
"Male","258"
"16",""
"Female","252"
"Male","218"
"17",""
"Female","187"
"Male","214"
"18",""
"Female","246"
"Male","258"
"19",""
"Female","158"
"Male","143"
"2",""
"Female","153"
"Male","152"
"20",""
"Female","203"
"Male","202"
"21",""
"Female","119"
"Male","116"
"22",""
"Female","137"
"Male","150"
"23",""
"Female","97"
"Male","94"
"24",""
"Female","120"
"Male","116"
"25",""
"Female","195"
"Male","160"
"26",""
"Female","102"
"Male","104"
"27",""
"Female","114"
"Male","89"
"28",""
"Female","143"
"Male","129"
"29",""
"Female","66"
"Male","65"
"3",""
"Female","146"
"Male","167"
"30",""
"Female","219"
"Male","167"
"31",""
"Female","57"
"Male","48"
"32",""
"Female","123"
"Male","114"
"33",""
"Female","62"
"Male","69"
"34",""
"Female","56"
"Male","55"
"35",""
"Female","225"
"Male","173"
"36",""
"Female","97"
"Male","71"
"37",""
"Female","47"
"Male","55"
"38",""
"Female","110"
"Male","114"
"39",""
"Female","58"
"Male","57"
"4",""
"Female","138"
"Male","143"
"40",""
"Female","233"
"Male","236"
"41",""
"Female","68"
"Male","62"
"42",""
"Female","95"
"Male","90"
"43",""
"Female","38"
"Male","50"
"44",""
"Female","77"
"Male","70"
"45",""
"Female","166"
"Male","195"
"46",""
"Female","76"
"Male","70"
"47",""
"Female","47"
"Male","48"
"48",""
"Female","92"
"Male","113"
"49",""
"Female","50"
"Male","53"
"5",""
"Female","170"
"Male","208"
"50",""
"Female","193"
"Male","193"
"51",""
"Female","36"
"Male","55"
"52",""
"Female","88"
"Male","93"
"53",""
"Female","48"
"Male","47"
"54",""
"Female","43"
"Male","47"
"55",""
"Female","97"
"Male","121"
"56",""
"Female","46"
"Male","68"
"57",""
"Female","28"
"Male","43"
"58",""
"Female","78"
"Male","67"
"59",""
"Female","35"
"Male","43"
"6",""
"Female","179"
"Male","182"
"60",""
"Female","148"
"Male","169"
"61",""
"Female","32"
"Male","44"
"62",""
"Female","61"
"Male","56"
"63",""
"Female","40"
"Male","46"
"64",""
"Female","31"
"Male","35"
"65",""
"Female","90"
"Male","88"
"66",""
"Female","24"
"Male","42"
"67",""
"Female","38"
"Male","29"
"68",""
"Female","37"
"Male","45"
"69",""
"Female","18"
"Male","24"
"7",""
"Female","180"
"Male","193"
"70",""
"Female","102"
"Male","70"
"71",""
"Female","22"
"Male","30"
"72",""
"Female","42"
"Male","48"
"73",""
"Female","31"
"Male","34"
"74",""
"Female","28"
"Male","31"
"75",""
"Female","59"
"Male","58"
"76",""
"Female","26"
"Male","28"
"77",""
"Female","15"
"Male","19"
"78",""
"Female","37"
"Male","43"
"79",""
"Female","15"
"Male","15"
"8",""
"Female","226"
"Male","187"
"80",""
"Female","55"
"Male","52"
"81",""
"Female","16"
"Male","15"
"82",""
"Female","18"
"Male","15"
"83",""
"Female","13"
"Male","10"
"84",""
"Female","19"
"Male","20"
"85",""
"Female","52"
"Male","45"
"9",""
"Female","186"
"Male","185"
